0.0	0.0
0.2	-0.08363786086132766
0.4	-0.08799841020695338
0.6	-0.09190247231775234
0.8	-0.09487076440039567
1.0	-0.09675693805112273
1.2	-0.09758943087715191
1.4	-0.09788646428894504
1.6	-0.09813389841094355
1.8	-0.09833995117778639
2.0	-0.09832143516864258
2.2	-0.09797553840183874
2.4	-0.09730356181896235
2.6	-0.09635783344417603
2.8	-0.09520608351756148
3.0	-0.09391660234105763
3.2	-0.09254986447481807
3.4	-0.09115261099525186
3.6	-0.08975646369719094
3.8	-0.08838154188804144
4.0	-0.08704282571188851
4.2	-0.08576207092724321
4.4	-0.08458551498554316
4.6	-0.08350644524935669
4.8	-0.08247271445122274
5.0	-0.08152477858644655
5.2	-0.08069886805629806
5.4	-0.07999368842270008
5.6	-0.07940036786688584
5.8	-0.078913893206073
6.0	-0.07853296084974841
6.2	-0.07825449365300026
6.4	-0.07807064597959565
6.6	-0.07797008299343268
6.8	-0.07794054434419236
7.0	-0.07797061629163803
7.2	-0.0780503987866756
7.4	-0.07817119786961392
7.6	-0.07832461402851543
7.8	-0.078501845520827
8.0	-0.07869393892749081
8.2	-0.07889286325300363
8.4	-0.07909248629084935
8.6	-0.07928864546149578
8.8	-0.07947836793259917
9.0	-0.07965900061893806
9.2	-0.07982793039098042
9.4	-0.07998293296368095
9.403125	-0.07998523798384943
9.40625	-0.07998753971155553
9.409375	-0.07998983822642297
9.4125	-0.07999213361841205
9.415625	-0.07999442598740888
9.41875	-0.07999671545013046
9.421875	-0.0799990021452221
9.425	-0.08000128622942042
9.428125	-0.08000356788959491
9.43125	-0.0800058473268167
9.434375	-0.08000812479875163
9.4375	-0.08001040056133556
9.440625	-0.08001267494672364
9.44375	-0.08001494831409317
9.446875	-0.08001722107576047
9.45	-0.08001949370928776
9.453125	-0.08002176675908537
9.45625	-0.08002404084054078
9.459375	-0.08002631665599
9.4625	-0.08002859500951646
9.465625	-0.08003087680481817
9.46875	-0.08003316307718049
9.471875	-0.08003545498982147
9.475	-0.08003775386981771
9.478125	-0.08004006121298037
9.48125	-0.08004237871307754
9.484375	-0.0800447082769919
9.4875	-0.08004705206208788
9.490625	-0.08004941248158333
9.49375	-0.08005179227316336
9.496875	-0.08005419450340549
9.5	-0.08005662260559829
9.503125	-0.08005908045152947
9.50625	-0.08006157235405324
9.509375	-0.08006410315259352
9.5125	-0.08006667827622187
9.515625	-0.08006930374560497
9.51875	-0.08007198631538605
9.521875	-0.08007473349229319
9.525	-0.08007755363968533
9.528125	-0.08008045604240657
9.53125	-0.08008345103780987
9.534375	-0.08008655007162863
9.5375	-0.08008976585213552
9.540625	-0.08009311242059168
9.54375	-0.08009660532757454
9.546875	-0.08010026173176858
9.55	-0.08010410058021891
9.553125	-0.08010814274226126
9.55625	-0.0801124112035018
9.559375	-0.08011693122628791
9.5625	-0.08012173057315182
9.565625	-0.08012683968325349
9.56875	-0.08013229193303414
9.571875	-0.08013812383963195
9.575	-0.0801443753371524
9.578125	-0.08015109003065643
9.58125	-0.08015831547331359
9.584375	-0.08016610348930989
9.5875	-0.08017451045343377
9.590625	-0.08018359764350358
9.59375	-0.08019343156422319
9.596875	-0.08020408434061083
9.6	-0.08021563404421565
9.603125	-0.08022816513017947
9.60625	-0.0802417688077137
9.609375	-0.08025654347738834
9.6125	-0.08027259514829518
