t f
10.334375 0.030048126077827666
10.3375 0.03201555550643176
10.340625 0.03381441040174915
10.34375 0.03545410149856678
10.346875 0.03694373014729926
10.35 0.03829208012489045
10.353125 0.03950761068061281
10.35625 0.04059845179833649
10.359375 0.04157240157351957
10.3625 0.042436924628058884
10.365625 0.04319915512900289
10.36875 0.04386589792957033
10.371875 0.04444363214580702
10.375 0.04493851708723605
10.378125 0.04535639834691404
10.38125 0.0457028140592069
10.384375 0.045983004122201
10.3875 0.046201917973183675
10.390625 0.046364223078901735
10.39375 0.046474316059360726
10.396875 0.046536331457442806
10.4 0.046554151990848655
10.403125 0.046531419541763604
10.40625 0.04647154526762155
10.409375 0.04637771943927296
10.4125 0.046252922248938254
10.415625 0.04609993578373758
10.41875 0.04592135084432977
10.421875 0.04571958003736054
10.425 0.0454968664253513
10.428125 0.045255291880960585
10.43125 0.04499678818255338
10.434375 0.044723145646078835
10.4375 0.044436020002630076
10.440625 0.04413694390040366
10.44375 0.04382733079769609
10.446875 0.04350848629603557
10.45 0.043181613454039154
10.453125 0.04284781942178159
10.45625 0.04250812360959247
10.459375 0.04216346235139906
10.4625 0.04181469550701743
10.465625 0.041462611511792695
10.46875 0.04110793372248147
10.471875 0.04075132351783505
10.475 0.04039338643945831
10.478125 0.04003467637683513
10.48125 0.03967569765999344
10.484375 0.039316912098566
10.4875 0.03895873931976463
10.490625 0.03860156181008969
10.49375 0.03824572777796037
10.496875 0.037891553048526774
10.5 0.037539325079809074
10.503125 0.03718930369077152
10.50625 0.036841724463164784
10.509375 0.03649680054612446
10.5125 0.036154724449563296
10.515625 0.03581566942972515
10.51875 0.03547979135753494
10.521875 0.035147230800637946
10.525 0.034818113003253055
10.528125 0.0344925508270233
10.53125 0.03417064378270475
10.534375 0.0338524811132281
10.5375 0.03353814118385634
10.540625 0.03322769349355328
10.54375 0.03292119841627529
10.546875 0.03261870885305536
10.55 0.03232027039713092
10.553125 0.03202592154803477
10.55625 0.03173569536495875
10.559375 0.0314496188032919
10.5625 0.031167713401569826
10.565625 0.030889996795951002
10.56875 0.030616481362776095
10.571875 0.03034717584041151
10.575 0.03008208485195718
10.578125 0.029821210586306764
10.58125 0.029564550619815996
10.584375 0.029312100050117904
10.5875 0.029063851598989224
10.590625 0.028819795204887394
10.59375 0.028579918114768836
10.596875 0.028344206007443622
10.6 0.02811264183776332
10.603125 0.02788520673913174
10.60625 0.02766188010831708
10.609375 0.02744263997726001
10.6125 0.027227462149526642
10.615625 0.027016321814590797
10.61875 0.02680919208474247
10.621875 0.026606044716300285
10.625 0.026406851150986444
10.628125 0.02621158035350293
10.63125 0.026020201141057592
10.634375 0.025832681413988222
10.6375 0.025648987795301163
10.640625 0.025469085912516197
10.64375 0.025292940646448766
10.646875 0.025120516694625984
10.65 0.024951777515342378
10.653125 0.024786685354714313
10.65625 0.02462520329181537
10.659375 0.024467292047940712
10.6625 0.024312913500506496
10.665625 0.024162027936717765
10.66875 0.024014595531128
10.671875 0.02387057614994131
10.675 0.023729928760346897
10.678125 0.023592613330775107
10.68125 0.023458587629546772
10.684375 0.023327809942135812
10.6875 0.023200239019392922
10.690625 0.023075832349267467
10.69375 0.0229545476037414
10.696875 0.02283634213891279
10.7 0.022721173645669942
10.703125 0.022608998809716074
10.70625 0.022499775101849445
10.709375 0.02239345913602515
10.7125 0.022290007743186548
10.715625 0.022189377983759195
10.71875 0.022091526318834206
10.721875 0.021996409621627768
10.725 0.02190398485278556
10.728125 0.021814208045223812
10.73125 0.02172703673530039
10.734375 0.021642427135244956
10.7375 0.021560336408443317
10.740625 0.02148072120523191
10.74375 0.021403538810933997
10.746875 0.021328745596745136
10.75 0.021256299304128198
10.753125 0.021186156933624155
10.75625 0.021118276265074818
10.759375 0.02105261363325492
10.7625 0.020989127787143395
10.765625 0.020927775783055182
10.76875 0.020868515721618606
10.771875 0.020811305553896677
10.775 0.020756103289437215
10.778125 0.02070286736866387
10.78125 0.02065155615355005
10.784375 0.020602128475260773
10.7875 0.02055454265776768
10.790625 0.020508758108386888
10.79375 0.020464733367165387
10.796875 0.02042242862415716
10.8 0.02038180211182284
10.803125 0.020342814722367205
10.80625 0.020305425273285594
10.809375 0.020269594224891815
10.8125 0.020235281627246898
10.815625 0.020202447801547077
10.81875 0.020171053137090816
10.821875 0.020141058470268577
10.825 0.020112424800657332
10.828125 0.020085112468540892
10.83125 0.020059083634188665
10.834375 0.02003429911513618
10.8375 0.020010720360471
10.840625 0.019988309320791195
10.84375 0.01996702788996692
10.846875 0.019946837929172876
10.85 0.019927701695786823
10.853125 0.01990958197253514
10.85625 0.019892440993532594
10.859375 0.019876241396107965
10.8625 0.01986094637719244
10.865625 0.019846518792211828
10.86875 0.019832921979904303
10.871875 0.01982011951532753
10.875 0.01980807471664733
10.878125 0.01979675131223701
10.88125 0.019786113337990192
10.884375 0.019776125153742125
10.8875 0.019766750431682665
10.890625 0.019757953948104614
10.89375 0.01974970015501783
10.896875 0.019741954352067482
10.9 0.019734681012007437
10.903125 0.01972784556209019
10.90625 0.01972141307434755
10.909375 0.019715349631992944
10.9125 0.019709620517426467
10.915625 0.019704191630351146
10.91875 0.01969902948444308
10.921875 0.019694100511930178
10.925 0.019689370857231013
10.928125 0.01968480778133029
10.93125 0.019680377960062428
10.934375 0.019676049101629862
10.9375 0.019671788493431264
10.940625 0.019667563812237516
10.94375 0.019663343592312938
10.946875 0.01965909551574435
10.95 0.019654788454199615
10.953125 0.0196503919431742
10.95625 0.019645874428239115
10.959375 0.019641205320616806
10.9625 0.019636354679583676
10.965625 0.01963129295631678
10.96875 0.019625990308040443
10.971875 0.0196204173220278
10.975 0.019614545841181986
10.978125 0.01960834688453713
10.98125 0.01960179274445064
10.984375 0.019594855277527218
10.9875 0.019587507550954994
10.990625 0.01957972287390365
10.99375 0.01957147423396412
10.996875 0.019562736682575698
11.0 0.01955348354455468
11.003125 0.019543690256656705
11.00625 0.0195333323365391
11.009375 0.019522385416831614
11.0125 0.01951082614926035
11.015625 0.01949863135604609
11.01875 0.019485778454653404
11.021875 0.019472245062141146
11.025 0.019458010085332822
11.028125 0.019443052692389277
11.03125 0.01942735190876078
11.034375 0.01941088852023241
11.0375 0.019393642600967476
11.040625 0.01937559619382059
11.04375 0.019356731137070843
11.046875 0.01933703031699073
11.05 0.01931647664128497
11.053125 0.01929505339433181
11.05625 0.01927274605009273
11.059375 0.019249539109298136
11.0625 0.019225418742111134
11.065625 0.019200371498108756
11.06875 0.01917438413030492
11.071875 0.01914744515618914
11.075 0.01911954226481806
11.078125 0.01909066503415282
11.08125 0.019060803377934612
11.084375 0.019029948331586652
11.0875 0.01899809079721037
11.090625 0.018965222674928086
11.09375 0.018931337068867096
11.096875 0.018896427314762605
11.1 0.018860487319267927
11.2 0.017168562043158805
11.4 0.011941398046711087
11.6 0.008056789204887217
11.8 0.006676337915201107
12.0 0.006203542780461761
12.2 0.0056802596687306256
12.4 0.005059515063293703
12.6 0.004457154772964405
12.8 0.003910173323534266
13.0 0.003420274417508449
