t f
9.4 -8.770080342053597e-7
9.4125 -1.142137970380795e-7
9.425 -1.9507225845654822e-7
9.4375 -3.3406003452976445e-7
9.45 -5.638585985576837e-7
9.4625 -9.33457645042145e-7
9.475 -1.5123207018446769e-6
9.4875 -2.393653859458875e-6
9.5 -3.6937555158828944e-6
9.5125 -5.542222497083592e-6
9.525 -8.054215447802408e-6
9.5375 -1.1270777892337749e-5
9.55 -1.5046073443994814e-5
9.5625 -1.8851245104729766e-5
9.575 -2.145360717889771e-5
9.5875 -2.0417906297086428e-5
9.6 -1.1365047101455708e-5
9.6125 1.308430718238631e-5
9.625 6.475467875874906e-5
9.6375 0.0001618111037445056
9.65 0.00033113732171307503
9.6625 0.0006111763767085339
9.675 0.0010551318282510588
9.6875 0.0017343182824774567
9.7 0.002741314165135636
9.7125 0.0041924211832050085
9.725 0.006228790650366994
9.7375 0.009015467110620817
9.75 0.012737562524382767
9.7625 0.01759283706987197
9.775 0.023780182390075677
9.7875 0.03148386852691748
9.8 0.04085396141034475
9.8125 0.05198397121229403
9.825 0.06488750628289275
9.8375 0.0794763431777844
9.85 0.09554279908559038
9.8625 0.11274939181536825
9.875 0.13062851761475758
9.8875 0.1485941035574294
9.9 0.16596609202642998
9.9125 0.18200714070636848
9.925 0.1959694396617535
9.9375 0.2071481007459276
9.95 0.214936458865705
9.9625 0.21887784260259502
9.975 0.21870837907269025
9.9875 0.2143856809501176
10.0 0.2060996306775273
10.0125 0.19426315225599902
10.025 0.17948320500948028
10.0375 0.16251473177736248
10.05 0.14420243759255313
10.0625 0.12541682716581626
10.075 0.10699149368810401
10.0875 0.0896679300480887
10.1 0.07405283599749601
10.1125 0.06059066201240204
10.125 0.04955217893344732
10.1375 0.041037966802303205
10.15 0.034994421909894546
10.1625 0.031239084436907483
10.175 0.029491824170040593
10.1875 0.02940843235914592
10.2 0.03061354307701253
10.2125 0.03273030455265902
10.225 0.03540492941742793
10.2375 0.03832497651089248
10.25 0.04123099802484487
10.2625 0.04392185998634321
10.275 0.04625458970112127
10.2875 0.048139950263968494
10.3 0.049535103630647837
10.3125 0.05043468506901223
10.325 0.050861451318391634
10.3375 0.050857403965207285
10.35 0.05047600379896483
10.3625 0.049775814460844926
10.375 0.048815677932825194
10.3875 0.04765134861139208
10.4 0.046333397715045035
10.4125 0.04490614230488986
10.425 0.04340733978381731
10.4375 0.041868407319276484
10.45 0.04031496268657941
10.4625 0.038767527609408915
10.475 0.037242279239006394
10.4875 0.035751774743339716
10.5 0.034305605699399014
10.5125 0.03291096250389869
10.525 0.03157310502233984
10.5375 0.0302957454508765
10.55 0.02908135442276687
10.5625 0.027931403182209987
10.575 0.026846554393568617
10.5875 0.02582681278416048
10.6 0.024871644977908
10.6125 0.023980075977304893
10.625 0.023150768023913998
10.6375 0.02238208610788271
10.65 0.021672153237552602
10.6625 0.021018897690078375
10.675 0.02042009380919561
10.6875 0.019873397440754198
10.7 0.019376376773557875
10.7125 0.018926539119319224
10.725 0.018521354025345174
10.7375 0.01815827301350864
10.75 0.017834746189351786
10.7625 0.017548235935014946
10.775 0.01729622789544302
10.7875 0.017076239474202205
10.8 0.016885826070975513
10.8125 0.01672258531889359
10.825 0.016584159599534975
10.8375 0.01646823714429092
10.85 0.01637255204708116
10.8625 0.016294883531504618
10.875 0.016233054821793037
10.8875 0.016184931962082816
10.9 0.01614842291771708
10.9125 0.01612147726034782
10.925 0.016102086703184276
10.9375 0.016088286700357335
10.95 0.016078159264578624
10.9625 0.016069837089845242
10.975 0.016061508994079765
10.9875 0.016051426624335004
11.0 0.016037912297079012
11.0125 0.016019367782635234
11.025 0.01599428378844223
11.0375 0.015961249854255184
11.05 0.015918964342558052
11.0625 0.015866244195915924
11.075 0.015802034132078816
11.0875 0.01572541496524834
11.1 0.015635610768674438
