t f
9.509375 0.00013456121184220583
9.5125 0.00015325937948461245
9.515625 0.000174397677902112
9.51875 0.0001982716277913721
9.521875 0.00022520937192038298
9.525 0.00025557485985083577
9.528125 0.0002897712911242273
9.53125 0.0003282448330510511
9.534375 0.0003714886254110385
9.5375 0.00042004709006113547
9.540625 0.00047452055777321746
9.54375 0.0005355702263653019
9.546875 0.0006039234685524278
9.55 0.0006803794953736145
9.553125 0.0007658153952318894
9.55625 0.0008611925542334135
9.559375 0.0009675634712695385
9.5625 0.0010860789782660791
9.565625 0.0012179958632522643
9.56875 0.001364684916110651
9.571875 0.001527639383656931
9.575 0.001708483845301116
9.578125 0.001908983500765852
9.58125 0.0021310538622429536
9.584375 0.002376770842282525
9.5875 0.0026483812232730337
9.590625 0.0029483134898325154
9.59375 0.003279188986723511
9.596875 0.0036438333931648383
9.6 0.004045288472629954
9.603125 0.0044868240236638724
9.60625 0.004971950047961403
9.609375 0.005504429003994462
9.6125 0.006088288144879176
9.615625 0.006727831834331109
9.61875 0.007427653766823804
9.621875 0.008192649028265254
9.625 0.009028025841255845
9.628125 0.009939316970271225
9.63125 0.010932390604881116
9.634375 0.01201346062169238
9.6375 0.013189096141302287
9.640625 0.014466230053376992
9.64375 0.015852166736259582
9.646875 0.017354588267530655
9.65 0.0189815595737535
9.653125 0.02074153175032824
9.65625 0.02264334389968592
9.659375 0.024696222849427924
9.6625 0.0269097808895352
9.665625 0.029294011141534723
9.66875 0.031859280487662796
9.671875 0.03461631964287129
9.675 0.03757621051198438
9.678125 0.040750370201428514
9.68125 0.044150531954883596
9.684375 0.047788722347902164
9.6875 0.05167723502497888
9.690625 0.05582860023963709
9.69375 0.060255550762158216
9.696875 0.06497098310421676
9.7 0.0699879149830117
9.703125 0.07531943774492339
9.70625 0.08097866468165806
9.709375 0.08697867446116146
9.7125 0.09333245015093139
9.715625 0.10005281325969094
9.71875 0.10715235320562942
9.721875 0.11464335253131046
9.725 0.12253770709548713
9.728125 0.1308468417059936
9.73125 0.13958162278319994
9.734375 0.1487522651827867
9.7375 0.1583682368023722
9.740625 0.16843815897126177
9.74375 0.17896970393597705
9.746875 0.18996948955876053
9.75 0.20144297248787718
9.753125 0.21339433790227452
9.75625 0.22582639052596049
9.759375 0.23874044336244335
9.7625 0.25213620629550254
9.765625 0.266011677425053
9.76875 0.2803630333685085
9.771875 0.2951845251158811
9.775 0.3104683729243145
9.778125 0.3262046692894901
9.78125 0.3423812839389183
9.784375 0.35898377674582327
9.7875 0.3759953155101161
9.790625 0.39339660204410815
9.79375 0.4111658080294879
9.796875 0.42927851915362486
9.8 0.4477076894723072
9.803125 0.4664236075567872
9.80625 0.48539387703628833
9.809375 0.5045834051395415
9.8125 0.5239544115850239
9.815625 0.5434664467614114
9.81875 0.5630764272566852
9.821875 0.5827386879441546
9.825 0.6024050512806205
9.828125 0.6220249097660377
9.83125 0.6415453300072486
9.834375 0.6609111705194995
9.8375 0.6800652230995105
9.840625 0.6989483621852209
9.84375 0.7174997201022674
9.846875 0.7356568787106108
9.85 0.7533560716357833
9.853125 0.770532411276011
9.85625 0.7871201225225242
9.859375 0.8030528021063231
9.8625 0.8182636779761815
9.865625 0.8326858992924862
9.86875 0.846252817038446
9.871875 0.8588982938952671
9.875 0.8705570123451266
9.878125 0.8811647891718615
9.88125 0.8906589052408628
9.884375 0.8989784240809473
9.8875 0.9060645269117316
9.890625 0.9118608375115037
9.89375 0.9163137504900083
9.896875 0.9193727489037573
9.9 0.9209907222333842
9.903125 0.9211242727079183
9.90625 0.9197340118263589
9.909375 0.9167848381281694
9.9125 0.9122462127014955
9.915625 0.9060924022440904
9.91875 0.8983027177507968
9.921875 0.8888617204884618
9.925 0.8777594136471869
9.928125 0.8649913989657416
9.93125 0.8505590296538907
9.934375 0.8344695009005166
9.9375 0.8167359537878126
9.940625 0.797377511264736
9.94375 0.7764193029629186
9.946875 0.7538924697685916
9.95 0.7298341009188286
9.953125 0.7042871826879734
9.95625 0.6773004834108473
9.959375 0.6489284177822852
9.9625 0.6192308793651983
9.965625 0.5882730495709381
9.96875 0.5561251579570763
9.971875 0.5228622398129945
9.975 0.4885638326841787
9.978125 0.45331368615801354
9.98125 0.41719941372450475
9.984375 0.38031214097398724
9.9875 0.3427461219084754
9.990625 0.3045983479770765
9.99375 0.26596813248625933
9.996875 0.2269566868900317
10.0 0.18766667710507526
10.003125 0.14820178723502087
10.00625 0.10866625379932292
10.009375 0.0691644271388383
10.0125 0.029800302373192308
10.015625 -0.009322923452409858
10.01875 -0.04810330479528971
10.021875 -0.08644058421671949
10.025 -0.12423662386231421
10.028125 -0.1613958151436923
10.03125 -0.19782548383108878
10.034375 -0.23343626576301638
10.0375 -0.26814248126951706
10.040625 -0.30186245368537123
10.04375 -0.3345188429806412
10.046875 -0.3660389200030041
10.05 -0.39635483938086613
10.053125 -0.4254038649477776
10.05625 -0.45312857250119526
10.059375 -0.47947702146551086
10.0625 -0.5044029064152991
10.065625 -0.5278656451015888
10.06875 -0.5498304781503683
10.071875 -0.5702685012598641
10.075 -0.5891566766983136
10.078125 -0.6064778333345899
10.08125 -0.6222205980770542
10.084375 -0.6363793399686192
10.0875 -0.6489540510682698
10.090625 -0.6599502225863404
10.09375 -0.6693786849685787
10.096875 -0.6772554325214725
10.1 -0.6836014140709334
10.103125 -0.6884423179548983
10.10625 -0.691808323199588
10.109375 -0.6937338469790169
10.1125 -0.694257271885951
10.115625 -0.6934206618626935
10.11875 -0.6912694648772401
10.121875 -0.6878522143573604
10.125 -0.6832202183311444
10.128125 -0.677427250298391
10.13125 -0.6705292281980579
10.134375 -0.6625839080993473
10.1375 -0.6536505649548651
10.140625 -0.6437896868281789
10.14375 -0.6330626737991567
10.146875 -0.6215315332633807
10.15 -0.6092586027551883
10.153125 -0.5963062616417699
10.15625 -0.5827366716800669
10.159375 -0.5686115159216802
10.1625 -0.5539917615720018
10.165625 -0.5389374279586869
10.16875 -0.5235073777237704
10.171875 -0.5077591171412963
10.175 -0.49174861137718173
10.178125 -0.4755301243401925
10.18125 -0.459156065301042
10.184375 -0.44267685792569433
10.1875 -0.42614082201625164
10.190625 -0.40959407593823727
10.19375 -0.39308045141164466
10.196875 -0.3766414248005411
10.2 -0.3603160643766308
10.203125 -0.34414099449312235
10.20625 -0.3281503686922981
10.209375 -0.3123758629345517
10.2125 -0.29684667672387455
10.215625 -0.2815895486068993
10.21875 -0.26662878356623093
10.221875 -0.251986290851014
10.225 -0.2376816303779906
10.228125 -0.22373206928222292
10.23125 -0.2101526472502332
10.234375 -0.19695624726013922
10.2375 -0.1841536748506961
10.240625 -0.17175374007221092
10.24375 -0.1597633482370885
10.246875 -0.14818759047337615
10.25 -0.1370298406234643
10.253125 -0.12629185193223744
10.25625 -0.11597385730712076
10.259375 -0.1060746703117782
10.2625 -0.09659178473180322
10.265625 -0.08752147626979018
10.26875 -0.07885890167340559
10.271875 -0.07059819717239892
10.275 -0.06273257495351443
10.278125 -0.05525441753530639
10.28125 -0.048155368697837354
10.284375 -0.0414264229465102
10.2875 -0.03505800985028542
10.290625 -0.029040076083081554
10.29375 -0.02336216355525289
10.296875 -0.0180134831232274
10.3 -0.012982984607579007
10.303125 -0.008259422761988688
10.30625 -0.0038314187433829373
10.309375 0.00031248238592381276
10.3125 0.0041837586405010915
10.315625 0.007793861840606485
10.31875 0.01115417306011849
10.321875 0.014275961552228622
