x y
0.40417202235828736 0.046875
0.390625 0.057281560442861625
0.37812500000000004 0.06820702396192764
0.36562500000000003 0.08032326721789047
0.353125 0.09256545403899326
0.33437500000000003 0.10303796869210223
0.31562500000000004 0.09531132058208043
0.296875 0.08718680350169689
0.278125 0.07964613157869561
0.259375 0.07310217239389032
0.240625 0.06772502529120744
0.22187500000000002 0.06352055896493364
0.19687500000000002 0.05977068421642741
0.178125 0.05839360398820926
0.153125 0.05843925154126857
0.134375 0.06007074054330032
0.109375 0.06520783402139974
0.09361411664812207 0.07187500000000001
0.08382465937708394 0.084375
0.09062500000000001 0.09765776207818275
0.10811112239211387 0.109375
0.1224726934367421 0.115625
0.1416322731307772 0.12187500000000001
0.16562500000000002 0.1274766124887465
0.184375 0.1305112731914851
0.209375 0.1329389811707031
0.234375 0.1335264069403177
0.259375 0.13201331076921113
0.284261063746989 0.12812500000000002
0.30312500000000003 0.12274747582189778
0.32059955043335675 0.115625
0.33437500000000003 0.10367827788651467
0.353125 0.11137153426553036
0.371875 0.11927871769843588
0.390625 0.1262825172802693
0.40937500000000004 0.13219429055752357
0.42812500000000003 0.13686064551446087
0.4520562570596223 0.140625
0.47187500000000004 0.14177382322764062
0.49062500000000003 0.14060824415633225
0.515625 0.13464134899170999
0.5287753694804875 0.12812500000000002
0.5429896400559107 0.115625
0.5528084399272282 0.096875
0.5552773535863684 0.078125
0.550945608580562 0.059375000000000004
0.540625 0.044476451629056814
0.5281250000000001 0.031954427988932554
0.515625 0.020019259562390722
0.503125 0.007050368058644063
0.5070076757793647 -0.009375000000000001
0.515625 -0.02213958505537926
0.5281250000000001 -0.03705985913714313
0.540625 -0.04984004158154066
0.553125 -0.060059805425407876
0.571875 -0.07019925006477154
0.5889363214782519 -0.07187500000000001
0.6051125874748225 -0.065625
0.6188269004472795 -0.053125000000000006
0.6296262962596321 -0.040625
0.6430234497170946 -0.028125
0.659375 -0.0197457850129749
0.6781250000000001 -0.015122303563373699
0.703125 -0.013539532995251563
0.728125 -0.015536981112118596
0.7468750000000001 -0.02053055308609803
0.7599435519271726 -0.028125
0.7672973360150668 -0.046875
0.7598221306415179 -0.065625
0.7485982372195263 -0.078125
0.734375 -0.08922958353656632
0.721549289468424 -0.096875
0.703125 -0.10557414826427605
0.6843750000000001 -0.11198742532535226
0.665625 -0.11645973125514085
0.640625 -0.12054865402841283
0.6218750000000001 -0.12346653549870973
0.6027833356158518 -0.12812500000000002
0.584375 -0.13471082718010102
0.565625 -0.14189502333117698
0.546875 -0.14796662419611673
0.5237503161525301 -0.153125
0.503125 -0.15572045512248645
0.478125 -0.1562755287252869
0.453125 -0.15427039086968608
0.434375 -0.1512177345723037
0.415625 -0.146723083490676
0.39650114235632056 -0.140625
0.37812500000000004 -0.1329595689593199
0.359375 -0.12249284555163514
0.34687500000000004 -0.1127956110961285
0.33449848066811905 -0.096875
0.33437500000000003 -0.07945933821331305
0.34687500000000004 -0.06588300682245575
0.359375 -0.058620136816865565
0.37812500000000004 -0.05018767462034902
0.39687500000000003 -0.042574825410206574
0.415625 -0.034990509309497535
0.43194824472389043 -0.028125
0.446875 -0.02136316118333169
0.446875 -0.015172602188621856
0.421875 -0.015038932844694163
0.39687500000000003 -0.014934227780225056
0.371875 -0.014908725967350087
0.34687500000000004 -0.014891712282907464
0.321875 -0.014863297576075681
0.296875 -0.014870012819795747
0.27187500000000003 -0.014892990088216958
0.246875 -0.014875949720773473
0.22187500000000002 -0.014873906809748013
0.19687500000000002 -0.014902830658935719
0.171875 -0.014907933796653774
0.146875 -0.014919619911255087
0.12187500000000001 -0.0149700025897678
0.096875 -0.015005431943013481
0.07187500000000001 -0.015004924417355245
0.046875 -0.015034973918543129
0.021875000000000002 -0.015070447195791184
-0.003125 -0.015079081681918452
-0.028125 -0.015102351112454348
-0.053125000000000006 -0.015151977592381138
-0.078125 -0.01516925885554482
-0.10312500000000001 -0.015171704005386878
-0.12812500000000002 -0.015210205380886407
-0.153125 -0.015244176917996888
-0.178125 -0.015267067352497096
-0.203125 -0.015317488357479658
-0.22812500000000002 -0.015380781356814123
-0.253125 -0.01541412375216122
-0.278125 -0.015461973808180486
-0.30312500000000003 -0.01554098676271455
-0.328125 -0.015620937559502274
-0.31562500000000004 -0.016328266501215785
-0.290625 -0.018626436389379587
-0.265625 -0.02081603686012349
-0.246875 -0.02300245345431306
-0.22812500000000002 -0.02815721557431872
-0.203125 -0.032569102447837533
-0.184375 -0.0359104187389489
-0.15937500000000002 -0.040332862315136234
-0.140625 -0.0437838867787574
-0.12157142270787122 -0.046875
-0.096875 -0.05127551622351606
-0.078125 -0.05473636733149864
-0.05740812073888668 -0.059375000000000004
-0.040625 -0.068345771608391
-0.046875 -0.07865249156983158
-0.07187500000000001 -0.08378426166587112
-0.09062500000000001 -0.085413785384966
-0.115625 -0.08665275667426868
