x y
-0.4956140350877193 0.0
-0.48684210526315785 0.0
-0.4780701754385965 0.0
-0.4692982456140351 0.0
-0.4605263157894737 0.0
-0.45175438596491224 0.0
-0.44298245614035087 0.0
-0.4342105263157895 0.0
-0.42543859649122806 0.0
-0.41666666666666663 0.0
-0.40789473684210525 0.0
-0.3991228070175439 0.0
-0.39035087719298245 0.0
-0.381578947368421 0.0
-0.37280701754385964 0.0
-0.36403508771929827 0.0
-0.35526315789473684 0.0
-0.3464912280701754 0.0
-0.33771929824561403 0.0
-0.32894736842105265 0.0
-0.3201754385964912 0.0
-0.3114035087719298 0.0
-0.3026315789473684 0.0
-0.29385964912280704 0.0
-0.2850877192982456 0.0
-0.2763157894736842 0.0
-0.2675438596491228 0.0
-0.25877192982456143 0.0
-0.25 0.0
-0.24122807017543857 0.0
-0.2324561403508772 0.0
-0.2236842105263158 0.0
-0.21491228070175436 0.0
-0.20614035087719296 0.0
-0.19736842105263158 0.0
-0.18859649122807018 0.0
-0.17982456140350875 0.0
-0.17105263157894735 0.0
-0.16228070175438597 0.0
-0.15350877192982457 0.0
-0.14473684210526314 0.0
-0.13596491228070173 0.0
-0.12719298245614036 0.0
-0.11842105263157895 0.0
-0.10964912280701752 0.0
-0.10087719298245612 0.0
-0.09210526315789475 0.0
-0.08333333333333334 0.0
-0.07456140350877191 0.0
-0.06578947368421051 0.0
-0.057017543859649134 0.0
-0.04824561403508773 0.0
-0.0394736842105263 0.0
-0.030701754385964897 0.0
-0.02192982456140352 0.0
-0.013157894736842118 0.0
-0.004385964912280688 0.0
0.004385964912280743 0.0
0.013157894736842118 0.0
0.021929824561403494 0.0
0.030701754385964924 0.0
0.0394736842105263 0.0
0.048245614035087675 0.0
0.057017543859649106 0.0
0.06578947368421054 0.0
0.07456140350877197 0.0
0.08333333333333334 0.0
0.09210526315789472 0.0
0.10087719298245615 0.0
0.10964912280701752 0.0
0.1184210526315789 0.0
0.12719298245614033 0.0
0.13596491228070176 0.0
0.1447368421052632 0.0
0.15350877192982457 0.0
0.16228070175438594 0.0
0.17105263157894737 0.0
0.17982456140350875 0.0
0.18859649122807012 0.0
0.19736842105263155 0.0
0.20614035087719298 0.0
0.21491228070175442 0.0
0.2236842105263158 0.0
0.23245614035087717 0.0
0.2412280701754386 0.0
0.25 0.0
0.2587719298245614 0.0
0.2675438596491228 0.0
0.27631578947368424 0.0
0.28508771929824567 0.0
0.29385964912280704 0.0
0.3026315789473684 0.0
0.31140350877192985 0.0
0.3201754385964912 0.0
0.3289473684210526 0.0
0.33771929824561403 0.0
0.34649122807017546 0.0
0.3552631578947369 0.0
0.36403508771929827 0.0
0.37280701754385964 0.0
0.3815789473684211 0.0
0.39035087719298245 0.0
0.3991228070175438 0.0
0.40789473684210525 0.0
0.4166666666666667 0.0
0.4254385964912281 0.0
0.4342105263157895 0.0
0.44298245614035087 0.0
0.4517543859649123 0.0
0.4605263157894737 0.0
0.46929824561403505 0.0
0.4780701754385965 0.0
0.4868421052631579 0.0
0.4956140350877193 0.0
