x y
0.8422071726928458 0.12187500000000001
0.8549016555470675 0.134375
0.8718750000000001 0.1417862982415335
0.8968750000000001 0.14516707086863645
0.921875 0.14330556628850524
0.940625 0.13910238286949073
0.9593750000000001 0.13256059229788017
0.978125 0.12354099973374855
0.9912580526009467 0.115625
1.0084710880764352 0.10312500000000001
1.021875 0.09138880223610717
1.0342525852596638 0.078125
1.042740959938622 0.065625
1.0470620023673636 0.046875
1.0406250000000001 0.0340254577989896
1.021875 0.02227964368655642
1.003125 0.01674988226255074
0.984375 0.013648288431797247
0.9593750000000001 0.011798389000623664
0.9343750000000001 0.011957465098353558
0.909375 0.014079417830962492
0.890625 0.017414539135627585
0.8718750000000001 0.023247883345366212
0.8536384628237714 0.034375
0.8438878732036914 0.046875
0.837117124383037 0.065625
0.8344175563721047 0.09062500000000001
0.8389040116014067 0.115625
0.8422071726928458 0.12187500000000001

0.22812500000000002 0.14305198308853756
0.203125 0.14088349665045038
0.184375 0.1398833635382653
0.15937500000000002 0.1402960367697581
0.140625 0.14170466286619168
0.115625 0.14454686783566859
0.096875 0.14698040800962509
0.07187500000000001 0.14994952506416936
0.046875 0.1524556013330251
0.028125 0.15396362896470536
0.003125 0.15547714703147722
-0.021875000000000002 0.15640228201816356
-0.046875 0.15674779312036663
-0.07187500000000001 0.15651424018843846
-0.096875 0.15569130606278483
-0.12187500000000001 0.154234583760804
-0.140625 0.15273540703682068
-0.16562500000000002 0.15037770461633024
-0.19062500000000002 0.14713026367382917
-0.209375 0.14449282152885257
-0.23071090952338508 0.140625
-0.253125 0.1363172994901207
-0.27187500000000003 0.13202852974674514
-0.290625 0.12705405487578397
-0.309375 0.12144660899066351
-0.328125 0.11521124777045212
-0.34687500000000004 0.10827914114841423
-0.36562500000000003 0.10043159688017113
-0.384375 0.09092219598816233
-0.39687500000000003 0.08385636761494239
-0.4134432137994494 0.07187500000000001
-0.4263311678768878 0.059375000000000004
-0.43610473253767307 0.046875
-0.44504441407574613 0.028125
-0.43580022398658136 0.015625
-0.42812500000000003 0.0315510159964574
-0.415625 0.03215980751175507
-0.39687500000000003 0.025990893518652525
-0.37812500000000004 0.030413541690921163
-0.353125 0.03338285237836722
-0.33437500000000003 0.036994014934091095
-0.309375 0.038729370745878275
-0.290625 0.0423159414599943
-0.265625 0.04357440650651099
-0.240625 0.0442334842506848
-0.215625 0.04512792297408821
-0.19062500000000002 0.04624615134534661
-0.171875 0.04755045672970263
-0.146875 0.04804391269080993
-0.12187500000000001 0.04891266517801877
-0.096875 0.048461144753380106
-0.07426896853604403 0.046875
-0.06308416755525845 0.046875
-0.05132632652929193 0.046875
-0.03982646271565276 0.046875
-0.015625 0.04543651986801278
0.009375000000000001 0.044322951666006985
0.034375 0.04357217304850837
0.059375000000000004 0.042681650595425155
0.08412086071476761 0.040625
0.09501034155945753 0.040625
0.10627090880045631 0.040625
0.11770068256039509 0.040625
0.12915046491160598 0.040625
0.153125 0.039692513729291334
0.178125 0.03888218311439803
0.203125 0.037872686557132024
0.22187500000000002 0.03378925775019588
0.246875 0.03303870412084925
0.27187500000000003 0.032905149719920944
0.296875 0.03320144937632
0.3092921260934189 0.034375
0.284375 0.037284411727886844
0.259375 0.03843281863450621
0.234375 0.040535959302812355
0.215625 0.043577167677272266
0.19062500000000002 0.044682566939811506
0.16562500000000002 0.04485523667637686
0.146875 0.049646088375751254
0.134375 0.05094993208775178
0.109375 0.0520762605406957
0.084375 0.052699997686162306
0.05956926778336192 0.053125000000000006
0.04907519520955025 0.053125000000000006
0.03855936301471905 0.053125000000000006
0.015625 0.05645675074492108
-0.009375000000000001 0.05820329467251977
-0.034375 0.059010705415809044
-0.056487424135437544 0.059375000000000004
-0.034375 0.06345166327593227
-0.015625 0.06653321196294772
0.009375000000000001 0.06812956549961353
0.034375 0.06995979446644413
0.053125000000000006 0.07280952298695695
0.07800123694112261 0.078125
0.096875 0.08358759243091579
0.115625 0.08904846390960107
0.134375 0.09362431406304848
0.153125 0.09709423186225287
0.178125 0.10069339653701949
0.203125 0.10212514249302401
0.22812500000000002 0.10187531245886723
0.253125 0.10095829263446614
0.278125 0.10080178052168551
0.30312500000000003 0.101986458409207
0.321875 0.10412040535586933
0.3439239494543319 0.109375
0.359375 0.11870936200451188
0.35921856975504995 0.134375
0.340625 0.14264053605837582
0.31562500000000004 0.1468303140155628
0.296875 0.14760174226723247
0.27187500000000003 0.1470013319326889
0.253125 0.14554109682780983
0.22812500000000002 0.14305198308853756
0.22812500000000002 0.14305198308853756

0.5933304542495058 -0.028125
0.6036398077565015 -0.040625
0.6218750000000001 -0.05191666578472226
0.6468750000000001 -0.048614169260468
0.659375 -0.040284150613969415
0.6781250000000001 -0.03019446874173131
0.696875 -0.026774019663699144
0.7156250000000001 -0.028194479849466093
0.734375 -0.036203391689148386
0.7442240836169982 -0.053125000000000006
0.7372567725245815 -0.07187500000000001
0.724011662984056 -0.084375
0.7093750000000001 -0.09341846198900332
0.690625 -0.10183393483342013
0.671875 -0.10860487584693944
0.6531250000000001 -0.11493596385799582
0.634375 -0.12118262464434834
0.6156250000000001 -0.12660656179228127
0.596875 -0.13028773268668248
0.571875 -0.13158506639271153
0.5478596425372334 -0.12812500000000002
0.5313913450202546 -0.12187500000000001
0.5169973185554636 -0.109375
0.5148049063477687 -0.09062500000000001
0.521875 -0.07378305355474624
0.5293125788411761 -0.059375000000000004
0.5388236346417048 -0.040625
0.546875 -0.025511600391672086
0.553125 -0.014271860878394868
0.540625 -0.014110888664597355
0.553125 -0.006964227911825215
0.5751894850510865 -0.003125
0.5593750000000001 0.007168213400019976
0.5372358444066803 0.009375000000000001
0.5551006614426472 0.015625
0.5444461321566756 0.028125
0.5350404121674863 0.046875
0.5303215212445049 0.065625
0.5346741782856255 0.084375
0.553125 0.09507167945702782
0.578125 0.09093137115370525
0.5906250000000001 0.08206828950990794
0.6001495460217898 0.065625
0.5994744925560491 0.040625
0.5915595771146306 0.021875000000000002
0.5843447370640579 0.009375000000000001
0.584375 -0.013837228017194309
0.5933304542495058 -0.028125
0.5933304542495058 -0.028125

0.265625 -0.030927131305907133
0.240625 -0.031849681243740255
0.215625 -0.03407922348018798
0.19687500000000002 -0.03608887847650286
0.171875 -0.036827249513238416
0.146875 -0.037179003831530014
0.12812500000000002 -0.04624372100895178
0.115625 -0.04569761190841568
0.10312500000000001 -0.045430553603021624
0.09062500000000001 -0.045249498842814796
0.078125 -0.04514811840642924
0.053125000000000006 -0.045022446550148636
0.028125 -0.044947864229427564
0.003125 -0.04483305651718334
-0.021875000000000002 -0.04466931690034209
-0.040625 -0.04803573888478445
-0.053125000000000006 -0.04872285370652203
-0.065625 -0.04878878744881442
-0.078125 -0.04862066782135995
-0.10312500000000001 -0.04765579082406383
-0.12812500000000002 -0.047897765008043054
-0.153125 -0.04840593672019662
-0.178125 -0.04690592512475605
-0.19687500000000002 -0.04603419167370506
-0.22187500000000002 -0.0447775009872616
-0.246875 -0.04405004047352688
-0.27187500000000003 -0.04336491522456757
-0.296875 -0.04142242435521748
-0.31562500000000004 -0.038096447861038316
-0.340625 -0.03654281690822573
-0.359375 -0.03192127950897256
-0.384375 -0.029811868123812153
-0.403125 -0.023781187756654214
-0.41590280736132773 -0.028125
-0.43068367804235635 -0.028125
-0.44062500000000004 -0.009944975722075002
-0.44271638304749295 -0.034375
-0.434375 -0.049643479183247664
-0.421875 -0.06440568518948589
-0.40937500000000004 -0.07536668254088325
-0.39490245261910095 -0.084375
-0.37812500000000004 -0.09389677066122919
-0.359375 -0.1023805699169549
-0.3418913196619231 -0.109375
-0.32475370926453584 -0.115625
-0.30549229324741745 -0.12187500000000001
-0.284375 -0.1279363571251795
-0.265625 -0.13279098872489783
-0.246875 -0.13698131633405922
-0.22711312141661644 -0.140625
-0.203125 -0.14483351122214794
-0.184375 -0.14744045472640907
-0.15937500000000002 -0.1506051919337078
-0.134375 -0.15296670440762694
-0.115625 -0.1545653670256978
-0.09062500000000001 -0.1561801821262707
-0.065625 -0.15727603975104307
-0.040625 -0.15792521022261025
-0.015625 -0.15816818036811245
0.009375000000000001 -0.15801660517657803
0.034375 -0.15743561360497474
0.059375000000000004 -0.15633186096165927
0.084375 -0.15455455352378927
0.10312500000000001 -0.15266134584815816
0.12812500000000002 -0.1491536206635749
0.146875 -0.14547250130362147
0.16562500000000002 -0.14046459055901384
0.184375 -0.13285654498309463
0.19961766360759192 -0.12187500000000001
0.203125 -0.10890825527190832
0.19062500000000002 -0.09576634615135426
0.171875 -0.08774439290705449
0.153125 -0.08300339880164148
0.12812500000000002 -0.07914369038863131
0.109375 -0.07620690139208348
0.08674346521746906 -0.07187500000000001
0.065625 -0.06892733637713001
0.040625 -0.06671079433149092
0.028125 -0.06617903979975312
0.015625 -0.06594700685268146
0.003125 -0.06575492020235608
-0.015625 -0.06485638544822626
-0.040625 -0.06266150793615707
-0.028125 -0.058701460324325286
-0.003125 -0.05871284881943167
0.021875000000000002 -0.05871111251194166
0.040625 -0.052657273372581796
0.053125000000000006 -0.05218852908843938
0.065625 -0.051811117572249606
0.09062500000000001 -0.05102637986416717
