t f
9.4 -9.512256849455913e-7
9.4125 -1.4488798705070471e-7
9.425 -2.398780098335873e-7
9.4375 -4.106995263195311e-7
9.45 -6.955958939870337e-7
9.4625 -1.1580818769138402e-6
9.475 -1.89068029471736e-6
9.4875 -3.021988113292619e-6
9.5 -4.721379259277638e-6
9.5125 -7.196156116840391e-6
9.525 -1.0672750336784373e-5
9.5375 -1.5347035426794304e-5
9.55 -2.1283150933687064e-5
9.5625 -2.822824926771071e-5
9.575 -3.5300272463874505e-5
9.5875 -4.049232857906881e-5
9.6 -3.9924792730470615e-5
9.6125 -2.6766992737024375e-5
9.625 1.024974627652402e-5
9.6375 8.879597647636441e-5
9.65 0.00023541965707623604
9.6625 0.0004885131015017561
9.675 0.0009016628423178987
9.6875 0.0015471562251702193
9.7 0.0025192726147247003
9.7125 0.003936827435363609
9.725 0.00594428363366189
9.7375 0.008710627921285009
9.75 0.012425172911043291
9.7625 0.017289516193977335
9.775 0.023505127385614194
9.7875 0.0312564283145689
9.8 0.040689819537556744
9.8125 0.05188980801799859
9.825 0.06485415876104522
9.8375 0.07947068239532443
9.85 0.09549878911620198
9.8625 0.11255906384382319
9.875 0.130133855204282
9.8875 0.1475810426861023
9.9 0.16416193730629244
9.9125 0.17908262426171867
9.925 0.19154635798537212
9.9375 0.200812952192874
9.95 0.20625981342990063
9.9625 0.20743841484220463
9.975 0.20412009726434344
9.9875 0.1963255745141997
10.0 0.18433420152047225
10.0125 0.16867102623845975
10.025 0.15007220888211692
10.0375 0.12943198207358259
10.05 0.10773647390153715
10.0625 0.08599126257133574
10.075 0.06515014469196967
10.0875 0.04605198611381134
10.1 0.029371363558413847
10.1125 0.015586509897334053
10.125 0.004966007343442318
10.1375 -0.0024265324767943908
10.15 -0.006712296823137079
10.1625 -0.008165349954119279
10.175 -0.007173309033978108
10.1875 -0.0041951136125301935
10.2 0.00028003976042376144
10.2125 0.005769227338519187
10.225 0.011825430107270114
10.2375 0.018058938814918393
10.25 0.02415025623474859
10.2625 0.029855089020060663
10.275 0.035002676804449115
10.2875 0.0394890838366648
10.3 0.04326721161466719
10.3125 0.046335184869654385
10.325 0.048724515889874115
10.3375 0.0504891034665126
10.35 0.05169575657578529
10.3625 0.052416591966351234
10.375 0.05272337371141315
10.3875 0.05268365839635537
10.4 0.05235848350725242
10.4125 0.0518012768018479
10.425 0.05105766015758831
10.4375 0.05016585019682003
10.45 0.04915740951838995
10.4625 0.04805815917869467
10.475 0.046889119299436476
10.4875 0.04566739291684701
10.5 0.04440694645633373
10.5125 0.043119267413238585
10.525 0.04181389969472635
10.5375 0.040498866504248554
10.55 0.039180997248170146
10.5625 0.03786617526232563
10.575 0.036559523480440136
10.5875 0.03526554182227061
10.6 0.03398820888184466
10.6125 0.03273105701554398
10.625 0.03149722800759683
10.6375 0.03028951478314655
10.65 0.02911039342740934
10.6625 0.027962047534588044
10.675 0.02684638777274526
10.6875 0.025765067650762235
10.7 0.024719496508709665
10.7125 0.023710850642296253
10.725 0.022740082881387572
10.7375 0.02180793129743835
10.75 0.020914926782216837
10.7625 0.02006140066970076
10.775 0.019247491458656344
10.7875 0.018473151539832946
10.8 0.017738154124640467
10.8125 0.017042099718515297
10.825 0.016384423309930656
10.8375 0.01576440157940813
10.85 0.015181160544405275
10.8625 0.014633683792221377
10.875 0.014120821456478746
10.8875 0.013641299495852511
10.9 0.013193730214956123
10.9125 0.012776623229503126
10.925 0.01238839730201119
10.9375 0.012027393076796289
10.95 0.011691886397064144
10.9625 0.011380102300943162
10.975 0.011090229509012395
10.9875 0.010820435364824743
11.0 0.010568880732079011
11.0125 0.010333735092748708
11.025 0.010113191496167406
11.0375 0.009905480674909983
11.05 0.009708884930420603
11.0625 0.009521751020576785
11.075 0.009342501763975886
11.0875 0.009169647006746884
11.1 0.00900179247474786
