x y
-0.728125 -1.355038695178096
-0.703125 -1.3555237106141005
-0.6781250000000001 -1.356011628343442
-0.6531250000000001 -1.3565020853402046
-0.628125 -1.3569947022680124
-0.603125 -1.3574890843982168
-0.578125 -1.357984822654653
-0.553125 -1.35848149477975
-0.5281250000000001 -1.358978666615052
-0.5081987225511546 -1.359375
-0.484375 -1.3598485772643232
-0.45937500000000003 -1.3603448088484678
-0.434375 -1.3608398355292561
-0.40937500000000004 -1.3613331870962095
-0.384375 -1.3618243904603338
-0.359375 -1.3623129714130828
-0.33437500000000003 -1.362798456402176
-0.309375 -1.3632803743088178
-0.284375 -1.3637582582110155
-0.259375 -1.3642316471181122
-0.234375 -1.3647000876622717
-0.209375 -1.3651631357335197
-0.184375 -1.3656203580459612
-0.16562500000000002 -1.3659592180740394
-0.140625 -1.3664052707946628
-0.115625 -1.3668443769714433
-0.09062500000000001 -1.3672761560559836
-0.065625 -1.3677002444994937
-0.040625 -1.3681162967526048
-0.015625 -1.3685239861478853
0.009375000000000001 -1.368923005663252
0.034375 -1.3693130685657724

-0.7468750000000001 -1.2585276997619073
-0.721875 -1.2590532596289987
-0.703125 -1.2594502400427194
-0.6781250000000001 -1.2599829540149865
-0.6531250000000001 -1.2605191926888855
-0.628125 -1.2610585053658863
-0.603125 -1.2616004197903075
-0.578125 -1.262144443493259
-0.553125 -1.2626900653258974
-0.5281250000000001 -1.2632367571721814
-0.503125 -1.263783975828351
-0.478125 -1.2643311650335507
-0.453125 -1.2648777576334824
-0.42812500000000003 -1.265423177856728
-0.40937500000000004 -1.2658311262589497
-0.384375 -1.2663731030983518
-0.359375 -1.2669123056772917
-0.33437500000000003 -1.2674481473858494
-0.309375 -1.2679800445651772
-0.284375 -1.2685074189730179
-0.259375 -1.2690297002007536
-0.234375 -1.2695463280195007
-0.209375 -1.270056754634416
-0.184375 -1.2705604468283276
-0.15937500000000002 -1.2710568879780135
-0.134375 -1.2715455799288433
-0.115625 -1.271906727621987
-0.09062500000000001 -1.2723807606986743
-0.065625 -1.2728457867881775
-0.040625 -1.273301390479383
-0.015625 -1.2737471814968988
0.009375000000000001 -1.2741827956161775
0.034375 -1.2746078954045172
0.059375000000000004 -1.275022170791337
0.084375 -1.2754253394727104
0.109375 -1.2758171471564752
0.134375 -1.2761973676553364
0.15937500000000002 -1.2765658028362545
0.184375 -1.276922282435051
0.209375 -1.2772666637456178
0.234375 -1.2775988311933737
0.259375 -1.2779186958027173
0.278125 -1.2781504847191147
0.30312500000000003 -1.2784487188733313
0.328125 -1.2787345358234385
0.353125 -1.2790079398488199
0.37812500000000004 -1.2792689581747003
0.403125 -1.2795176400112445
0.42812500000000003 -1.279754055546771
0.453125 -1.2799782949026777
0.478125 -1.2801904670572453
0.503125 -1.2803906987450975
0.5281250000000001 -1.2805791333387038
0.553125 -1.2807559297179443
0.578125 -1.2809212611334122
0.603125 -1.2810753140687976
0.628125 -1.2812182871073932
0.6531250000000001 -1.2813503898074616
0.6781250000000001 -1.2814718415909314
0.703125 -1.2815828706496062
0.728125 -1.2816837128728058
0.753125 -1.2817746108000938
0.7781250000000001 -1.2818558126024677
0.8031250000000001 -1.2819275710951168
0.828125 -1.2819901427845681
0.853125 -1.282043786952756
0.878125 -1.2820887647802444
0.9031250000000001 -1.2821253385105342
0.9281250000000001 -1.2821537706570791
0.953125 -1.2821743232543086
0.978125 -1.2821872571536617
1.003125 -1.2821928313653057
1.028125 -1.282191302445917
1.053125 -1.2821829239326052
1.078125 -1.2821679458227648
1.1031250000000001 -1.2821466140993851
1.128125 -1.2821191703010735
1.153125 -1.2820858511358337
1.178125 -1.2820468881374132
1.203125 -1.282002507362852
1.2281250000000001 -1.2819529291296947
1.253125 -1.281898367791191
1.2781250000000002 -1.2818390315476889
1.303125 -1.2817751222923326
1.328125 -1.281706835489111
1.3531250000000001 -1.2816343600812483
1.378125 -1.2815578784279085
1.4031250000000002 -1.2814775662671756
1.428125 -1.281393592703278
1.453125 -1.2813061202160616
1.4781250000000001 -1.2812153046907422
1.503125 -1.2811212954660347
1.5281250000000002 -1.2810242353988075
1.553125 -1.2809242609434914
1.578125 -1.2808215022445393
1.6031250000000001 -1.2807160832403295
1.628125 -1.280608121776982
1.6531250000000002 -1.2804977297306512
1.678125 -1.2803850131369532
1.703125 -1.280270072326265
1.7281250000000001 -1.2801530020637468
1.753125 -1.2800338916929959
1.7781250000000002 -1.2799128252823624
1.803125 -1.2797898817730131
1.828125 -1.2796651351279302
1.8531250000000001 -1.2795386544811003
1.878125 -1.2794105042862254
1.9031250000000002 -1.2792807444643624
1.928125 -1.279149430549957
1.953125 -1.2790166138348045
1.9781250000000001 -1.278882341509531
2.0031250000000003 -1.2787466568022343
2.028125 -1.2786095991139843
2.053125 -1.278471204150923
2.078125 -1.2783315040527468
2.103125 -1.2781905275173957
2.121875 -1.2780839732653324
2.146875 -1.2779408235426706
2.171875 -1.2777964594976303
2.196875 -1.2776508979755647
2.2218750000000003 -1.2775041529167903
2.246875 -1.277356235457677
2.271875 -1.2772071540275551
2.296875 -1.277056914441454
2.321875 -1.276905519988729
2.3468750000000003 -1.2767529715176231
2.371875 -1.2765992675158464
2.396875 -1.2764444041872474
2.421875 -1.2762883755246741
2.4468750000000004 -1.2761311733791274
2.4718750000000003 -1.2759727875253153
2.496875 -1.2758132057237301
2.521875 -1.275652413779368
2.546875 -1.275490395597232
2.5718750000000004 -1.2753271332347442
2.5968750000000003 -1.2751626069512216
2.621875 -1.2749967952545567
2.646875 -1.274829674945259
2.671875 -1.2746612211580217
2.6968750000000004 -1.2744914074009683
2.7218750000000003 -1.2743202055927634
2.746875 -1.2741475860977511

-0.7468750000000001 -1.1622624104498451
-0.721875 -1.1628364421213568
-0.696875 -1.1634161883281895
-0.671875 -1.1640011671117152
-0.6468750000000001 -1.1645908635598439
-0.6218750000000001 -1.165184731003682
-0.603125 -1.1656325225197082
-0.578125 -1.1662322619164478
-0.553125 -1.166834526109195
-0.5281250000000001 -1.1674386658366742
-0.503125 -1.168044009854102
-0.478125 -1.1686498677761228
-0.453125 -1.169255533136373
-0.42812500000000003 -1.1698602866300725
-0.403125 -1.170463399502599
-0.37812500000000004 -1.1710641370443828
-0.353125 -1.1716617621507888
-0.33437500000000003 -1.17210750311233
-0.309375 -1.1726979385595298
-0.284375 -1.1732832597749108
-0.259375 -1.1738627519633837
-0.234375 -1.1744357143662945
-0.209375 -1.1750014634212163
-0.184375 -1.17555933573652
-0.15937500000000002 -1.1761086908557046
-0.134375 -1.1766489137910152
-0.109375 -1.1771794173105175
-0.084375 -1.1776996439674325
-0.06353479695593546 -1.178125
-0.040625 -1.1785837982198397
-0.015625 -1.1790732092825793
0.009375000000000001 -1.1795505480851516
0.034375 -1.1800154175039148
0.059375000000000004 -1.1804674567761022
0.084375 -1.1809063418102943
0.109375 -1.181331785275944
0.134375 -1.1817435364866886
0.15937500000000002 -1.1821413810930337
0.184375 -1.182525140600416
0.209375 -1.1828946717287963
0.234375 -1.1832498656297268
0.259375 -1.1835906469764517
0.284375 -1.183916972941988
0.309375 -1.18422883207941
0.328125 -1.18445325368841
0.353125 -1.1847398983081208
0.37812500000000004 -1.1850121939159433
0.403125 -1.1852702352918387
0.42812500000000003 -1.185514142370356
0.453125 -1.1857440587896104
0.478125 -1.1859601504159012
0.503125 -1.186162603851945
0.5281250000000001 -1.1863516249361088
0.553125 -1.186527437239476
0.578125 -1.1866902805671502
0.603125 -1.1868404094697662
0.628125 -1.1869780917708648
0.6531250000000001 -1.1871036071154444
0.6781250000000001 -1.1872172455447458
0.703125 -1.187319306102044
0.728125 -1.1874100954739668
0.753125 -1.1874899266715948
0.7781250000000001 -1.187559117755304
0.8031250000000001 -1.1876179906070359
0.828125 -1.1876668697533286
0.853125 -1.1877060812421205
0.878125 -1.1877359515759438
0.9031250000000001 -1.1877568067037334
0.9281250000000001 -1.1877689710730666
0.953125 -1.1877727667442015
0.978125 -1.187768512566857
1.003125 -1.1877565234202176
1.028125 -1.1877371095162297
1.053125 -1.1877105757658037
1.078125 -1.187677221207156
1.1031250000000001 -1.1876373384951229
