t f
9.9975 0.0014466608025982483
10.0 -0.0014466608025968796
10.0025 -0.0036138280567523584
10.005 -0.005775355272610925
10.0075 -0.007929376078011252
10.01 -0.010074024100828284
10.0125 -0.012907424600928004
10.015 -0.01500742366850276
10.0175 -0.01708715807717385
10.02 -0.019144889534436698
10.0225 -0.02117887974776073
10.025 -0.02383663419284621
10.0275 -0.025784386768113142
10.03 -0.027698633409725067
10.0325 -0.02957787982163137
10.035 -0.03142063170769658
10.0375 -0.033798973508056065
10.04 -0.03551972695894445
10.0425 -0.037195980447525756
10.045 -0.038826576362109365
10.0475 -0.040410357091174354
10.05 -0.042424184549818965
10.0525 -0.043858253177278095
10.055 -0.045239728530021894
10.0575 -0.04656785168472399
10.06 -0.04784186371811071
10.0625 -0.0494297084670954
10.065 -0.050535821276295266
10.0675 -0.051584538950158264
10.07 -0.05257552753037276
10.0725 -0.05350845305885228
10.075 -0.054635317500210896
10.0775 -0.05539232069055454
10.08 -0.05609052241680687
10.0825 -0.05673000487393115
10.085 -0.057310850256771906
10.0875 -0.05796876034095855
10.09 -0.05837560970915748
10.0925 -0.05872547447534793
10.095 -0.059018811627880016
10.0975 -0.05925607815494065
10.1 -0.059462456799815315
10.1025 -0.059536619993367366
10.105 -0.05955842659019792
10.1075 -0.05952864150541699
10.11 -0.05944802965439086
10.1125 -0.059242210620222543
10.115 -0.05901675806073395
10.1175 -0.05874579595879847
10.12 -0.05843031316982921
10.1225 -0.058071298549324815
10.125 -0.05750967147944796
10.1275 -0.05702944533315192
10.13 -0.05651207578432084
10.1325 -0.05595868419191556
10.135 -0.05537039191514057
10.1375 -0.054520761686754765
10.14 -0.053838069310786836
10.1425 -0.053127386513445944
10.145 -0.052389877408636695
10.1475 -0.051626706110149766
10.15 -0.05056246651271061
10.1525 -0.04973274176989285
10.155 -0.04888427210027636
10.1575 -0.04801818388554145
10.16 -0.047135603507232705
10.1625 -0.045930269506943504
10.165 -0.045008094784421325
10.1675 -0.04407591257529687
10.17 -0.043134746294783935
10.1725 -0.042185619358280586
10.175 -0.04090815418542732
10.1775 -0.03994394312149701
10.18 -0.038977486372646516
10.1825 -0.03800965775398614
10.185 -0.03704133108068555
10.1875 -0.035752558447390254
10.19 -0.03479008902020658
10.1925 -0.033831845005329236
10.195 -0.03287852334626302
10.1975 -0.031930820986652834
10.2 -0.030681059194060528
10.2025 -0.02975593113049303
10.205 -0.028840046949476453
10.2075 -0.02793391775941871
10.21 -0.027038054668662694
10.2125 -0.025865963280215773
10.215 -0.02500494870564653
10.2175 -0.02415672073577274
10.22 -0.023321611180309294
10.2225 -0.02249995184890699
10.225 -0.021432464429492266
10.2275 -0.02065363804577265
10.23 -0.019889755555106102
10.2325 -0.019140987830292392
10.235 -0.01840750574421324
10.2375 -0.017460638799656716
10.24 -0.01677411999873651
10.2425 -0.016103489412027893
10.245 -0.015448783006893481
10.2475 -0.014810036750721435
10.25 -0.013990322652141897
10.2525 -0.013399436520537178
10.255 -0.012824391899258925
10.2575 -0.0122651196368333
10.26 -0.011721550581839322
10.2625 -0.011027835623020328
10.265 -0.010530501335216833
10.2675 -0.010048212134214304
10.27 -0.009580823922104159
10.2725 -0.00912819260095427
10.275 -0.008553564596813544
10.2775 -0.008143741227333842
10.28 -0.007747652687071326
10.2825 -0.007365107830759121
10.285 -0.006995915513110352
10.2875 -0.006529568214894546
10.29 -0.006198623379827466
10.2925 -0.005879801358535979
10.295 -0.005572887878464594
10.2975 -0.005277668667081651
10.3 -0.004906564070269324
10.3025 -0.004644471244852021
10.305 -0.0043927644659866325
10.3075 -0.004151225357901005
10.31 -0.00391963554483018
10.3125 -0.0036298796112585515
10.315 -0.003426190847982732
10.3175 -0.00323116346755113
10.32 -0.003044588923784607
10.3225 -0.002866258670517047
10.325 -0.0026441556538611267
10.3275 -0.0024887316261501973
10.33 -0.0023403532513878635
10.3325 -0.002198830981696633
10.335 -0.0020639752691933777
10.3375 -0.001896765319780293
10.34 -0.0017802723473003886
10.3425 -0.001669378823643161
10.345 -0.001563919279918384
10.3475 -0.001463728247231644
10.35 -0.0013400410067157533
10.3525 -0.0012542434603644164
10.355 -0.001172799052145231
10.3575 -0.00109556822983809
10.36 -0.0010224114412275716
10.3625 -0.0009324848048524115
10.365 -0.0008703716127740267
10.3675 -0.0008115722265470715
10.37 -0.0007559724879305981
10.3725 -0.000703458238685067
10.375 -0.0006391778628559079
10.3775 -0.0005949650373800456
10.38 -0.0005532243505913336
10.3825 -0.0005138649640973316
10.385 -0.0004767960395078075
10.3875 -0.00043160994058305253
10.39 -0.00040065896551411026
10.3925 -0.00037151654885679103
10.395 -0.0003441122291281046
10.3975 -0.000318375544844147
10.4 -0.000287131732721832
10.4025 -0.000265818202947226
10.405 -0.0002458029019836442
10.4075 -0.0002270324643075218
10.41 -0.0002094535243946895
10.4125 -0.00018819950957416672
10.415 -0.00017375928586367255
10.4175 -0.0001602338840652076
10.42 -0.0001475837900966222
10.4225 -0.00013576948987639793
10.425 -0.00012154255847582365
10.4275 -0.00011191528463641993
10.43 -0.00010292110230913947
10.4325 -9.453137791720485e-5
10.435 -8.671747788402123e-5
10.4375 -7.734526444127842e-5
10.44 -7.102829005208908e-5
10.4425 -6.514173782995064e-5
10.445 -5.966528431779853e-5
10.4475 -5.4578606058823385e-5
10.45 -4.850153697410538e-5
10.4525 -4.4421631563944704e-5
10.455 -4.0629303500830675e-5
10.4575 -3.711041373890279e-5
10.46 -3.3850823232198166e-5
10.4625 -2.9971806895467517e-5
10.465 -2.7377751465263214e-5
10.4675 -2.497256649552055e-5
10.47 -2.274660479839946e-5
10.4725 -2.0690219186000357e-5
10.475 -1.825255653441122e-5
10.4775 -1.6628711728988917e-5
10.48 -1.5126829408032491e-5
10.4825 -1.3740450711684895e-5
10.485 -1.2463116780147704e-5
10.4875 -1.0954792475114433e-5
10.49 -9.953895426183393e-6
10.4925 -9.030450485673362e-6
10.495 -8.180212711779383e-6
10.4975 -7.398937162713279e-6
10.5 -6.479915943405456e-6
10.5025 -5.872405768862964e-6
10.505 -5.313275740088445e-6
10.5075 -4.7997860978610505e-6
10.51 -4.329197082980392e-6
10.5125 -3.7777509918705435e-6
10.515 -3.414611762691307e-6
10.5175 -3.0812029886429857e-6
10.52 -2.775787599773631e-6
10.5225 -2.4966285261233444e-6
10.525 -2.170745901319857e-6
10.5275 -1.956958836819932e-6
10.53 -1.7611481730101647e-6
10.5325 -1.582231699450713e-6
10.535 -1.4191272056976606e-6
10.5375 -1.229443032727713e-6
10.54 -1.1054752550649356e-6
10.5425 -9.92203707647949e-7
10.545 -8.889657083127357e-7
10.5475 -7.950985748990833e-7
10.55 -6.86345538868124e-7
10.5525 -6.155373623860275e-7
10.555 -5.509930135372807e-7
10.5575 -4.923135657433875e-7
10.56 -4.3910009242691236e-7
10.5625 -3.776788582656806e-7
10.565 -3.3783777177718526e-7
10.5675 -3.0160729289816804e-7
10.57 -2.687512793687789e-7
10.5725 -2.390335889303096e-7
10.575 -2.0486028407906372e-7
10.5775 -1.827763690342896e-7
10.58 -1.6274124169942757e-7
10.5825 -1.446174294308748e-7
10.585 -1.282674595845968e-7
10.5875 -1.0953609441916482e-7
10.59 -9.747628710949468e-8
10.5925 -8.656102314969302e-8
10.595 -7.67115786891158e-8
10.5975 -6.784922987692549e-8
10.6 -5.773374022206105e-8
10.6025 -5.124523593937527e-8
10.605 -4.538626888929998e-8
10.6075 -4.0112491986357906e-8
10.61 -3.5379558145242474e-8
10.6125 -2.9997365082781285e-8
10.615 -2.6557766367699034e-8
10.6175 -2.345912344938413e-8
10.62 -2.0676858949561436e-8
10.6225 -1.8186395490003092e-8
10.625 -1.5364738090768932e-8
10.6275 -1.3568147242992087e-8
10.63 -1.1953405286048058e-8
10.6325 -1.0507104435125217e-8
10.635 -9.215836905456598e-9
10.6375 -7.758233875522749e-9
10.64 -6.833569885230333e-9
10.6425 -6.004420469309033e-9
10.645 -5.263587996938165e-9
10.6475 -4.60387483728072e-9
10.65 -3.861918639258497e-9
10.6525 -3.392963872277533e-9
10.655 -2.9734214637647407e-9
10.6575 -2.599487325589842e-9
10.66 -2.2673573696161315e-9
10.6625 -1.895183749113893e-9
10.665 -1.6608190665417157e-9
10.6675 -1.451626109877635e-9
10.67 -1.2656283463745377e-9
10.6725 -1.100849243290691e-9
10.675 -9.168862080297466e-10
10.6775 -8.014596649810752e-10
10.68 -6.986673522458401e-10
10.6825 -6.074968463385557e-10
10.685 -5.269357237752047e-10
10.6875 -4.37318029374944e-10
10.69 -3.8129696449615823e-10
10.6925 -3.3152008352734557e-10
10.695 -2.874782734106347e-10
10.6975 -2.486624210893734e-10
10.7 -2.0564111480200895e-10
10.7025 -1.788424148015051e-10
10.705 -1.5508680147460595e-10
10.7075 -1.3412079091592448e-10
10.71 -1.1569089921964207e-10
10.7125 -9.533267671263e-11
10.715 -8.270172153169708e-11
10.7175 -7.1529351259572e-11
10.72 -6.16915276739295e-11
10.7225 -5.3064212552294275e-11
10.725 -4.357318848047116e-11
10.7275 -3.7705073409258785e-11
10.73 -3.252578228686243e-11
10.7325 -2.7976096456846548e-11
10.735 -2.399679726289422e-11
10.7375 -1.9634697990145922e-11
10.74 -1.6948516004246768e-11
10.7425 -1.4581454600014827e-11
10.745 -1.2507591365555272e-11
10.7475 -1.0701003889004969e-11
10.75 -8.724319933881697e-12
