t f
9.4 0.0
9.4025 -0.0
9.405 4.887188998002999e-9
9.4075 1.0407147340673264e-8
9.41 1.662844674321298e-8
9.4125 2.3624746652085327e-8
9.415 3.1821902648150293e-8
9.4175 4.106947672817495e-8
9.42 5.148158981166796e-8
9.4225 6.318124141572134e-8
9.425 7.630031893818174e-8
9.4275 9.161052166220432e-8
9.43 1.0883031861454755e-7
9.4325 1.2816166845874555e-7
9.435 1.4982178710430784e-7
9.4375 1.7404316364410614e-7
9.44 2.0220334661321026e-7
9.4425 2.3378361800053092e-7
9.445 2.6913582435355365e-7
9.4475 3.0863759803300243e-7
9.45 3.5269238412126477e-7
9.4525 4.037224071285993e-7
9.455 4.6078671885664544e-7
9.4575 5.244887023863405e-7
9.46 5.954745947312527e-7
9.4625 6.744335315090408e-7
9.465 7.655606319008631e-7
9.4675 8.671754662256096e-7
9.47 9.802964731172838e-7
9.4725 1.106012108985957e-6
9.475 1.2454809209215278e-6
9.4775 1.4058588753567325e-6
9.48 1.58419147933664e-6
9.4825 1.7821704425728837e-6
9.485 2.0015999198167984e-6
9.4875 2.2443966277971505e-6
9.49 2.522581980074605e-6
9.4925 2.831042240056332e-6
9.495 3.1725424911497446e-6
9.4975 3.5500252679366577e-6
9.5 3.966610740469873e-6
9.5025 4.442186059101231e-6
9.505 4.968038209679336e-6
9.5075 5.54861369346419e-6
9.51 6.188634118338056e-6
9.5125 6.893096484119492e-6
9.515 7.69439615239062e-6
9.5175 8.577919710645327e-6
9.52 9.550700888610652e-6
9.5225 1.0620192277054037e-5
9.525 1.179426576150843e-5
9.5275 1.3124878622296497e-5
9.53 1.458790609524689e-5
9.5325 1.6194291058819544e-5
9.535 1.795560246434001e-5
9.5375 1.9884035983195347e-5
9.54 2.2061630456391748e-5
9.5425 2.4449186977702993e-5
9.545 2.706344604089384e-5
9.5475 2.99220664373589e-5
9.55 3.3043626203671275e-5
9.5525 3.655563817837914e-5
9.555 4.039541915724731e-5
9.5575 4.45881457322665e-5
9.56 4.916031559083893e-5
9.5625 5.413974887617391e-5
9.565 5.972151823411295e-5
9.5675 6.580698271926949e-5
9.57 7.243335631338029e-5
9.5725 7.963971605294333e-5
9.575 8.746700394339716e-5
9.5775 9.620890912337037e-5
9.58 0.00010571269283786171
9.5825 0.00011603240175011201
9.585 0.00012722465625502686
9.5875 0.00013934865311682096
9.59 0.0001528394659162257
9.5925 0.00016746440418077737
9.595 0.00018330056534008002
9.5975 0.0002004285269217901
9.6 0.00021893235010799313
9.6025 0.00023944611968171667
9.605 0.0002616211050823057
9.6075 0.00028556528836553766
9.61 0.0003113912528094543
9.6125 0.000339216187601413
9.615 0.0003699490828794789
9.6175 0.00040307587054129945
9.62 0.00043874497618077876
9.6225 0.00047711076654870265
9.625 0.0005183335555820646
9.6275 0.0005636948026732245
9.63 0.000612449263184249
9.6325 0.000664797053268695
9.635 0.0007209457691137444
9.6375 0.0007811104944983002
9.64 0.0008470673736898751
9.6425 0.0009177541174326172
9.645 0.0009934352097329163
9.6475 0.0010743842984632793
9.65 0.001160884204573213
9.6525 0.0012553546083914084
9.655 0.0013563069762081385
9.6575 0.0014640837074836772
9.66 0.00157903809623441
9.6625 0.0017015343419135584
9.665 0.001834811394042802
9.6675 0.0019768193258829776
9.67 0.002127991931054134
9.6725 0.002288775524625931
9.675 0.00245962895552434
9.6775 0.0026448107007686333
9.68 0.0028415470786266705
9.6825 0.0030503753111589564
9.685 0.003271846456614779
9.6875 0.003506525422997915
9.69 0.003759909111504851
9.6925 0.004028311417917336
9.695 0.00431238175011871
9.6975 0.0046127840906321806
9.7 0.004930197010705509
9.7025 0.005271583081015084
9.705 0.005632132800149565
9.7075 0.006012610992511482
9.71 0.0064137969097407595
9.7125 0.006836484244354919
9.715 0.0072893214689892715
9.7175 0.007766150421178369
9.72 0.008267846495432704
9.7225 0.00879529814718527
9.725 0.009349406904690239
9.7275 0.009940699652492583
9.73 0.010561442851918002
9.7325 0.011212606902883705
9.735 0.011895172357678365
9.7375 0.012610129929505406
9.74 0.013370023960984627
9.7425 0.014165335520722681
9.745 0.014997101305730738
9.7475 0.015866363447268612
9.75 0.016774169514153593
9.7525 0.017735137184253822
9.755 0.018737792288112242
9.7575 0.019783194146139747
9.76 0.020872400824886787
9.7625 0.02200646913311559
9.765 0.023202031114633235
9.7675 0.024445555774020616
9.77 0.02573806563615102
9.7725 0.02708057332233367
9.775 0.0284740815371809
9.7775 0.02993703208364423
9.78 0.03145383497507058
9.7825 0.033025401484829395
9.785 0.034652622595469605
9.7875 0.03633636897470843
9.79 0.03809651574889623
9.7925 0.03991554295492956
9.795 0.04179416368910284
9.7975 0.04373305910850145
9.8 0.04573287839499257
9.8025 0.04781436433388766
9.805 0.0499583561892402
9.8075 0.05216527412627604
9.81 0.05443549420783373
9.8125 0.056769348346029064
9.815 0.059187687787832635
9.8175 0.06167018263044429
9.82 0.06421686425695936
9.8225 0.06682770825789945
9.825 0.06950263437131819
9.8275 0.07226166214976201
9.83 0.07508395763320251
9.8325 0.0779690749806227
9.835 0.08091650251704521
9.8375 0.08392566266405445
9.84 0.08701465432148021
9.8425 0.09016299390030201
9.845 0.09336968700351918
9.8475 0.09663366626080416
9.85 0.09995379125275933
9.8525 0.10334505502729797
9.855 0.10678834541945592
9.8575 0.11028207520965672
9.86 0.11382458118275662
9.8625 0.11741412405060084
9.865 0.12106138115052921
9.8675 0.12474975637850294
9.87 0.12847706159192024
9.8725 0.13224103475865234
9.875 0.1360393398834
9.8775 0.1398771906700879
9.88 0.1437417122804126
9.8825 0.14763015070451582
9.885 0.15153968591370667
9.8875 0.15546743179674377
9.89 0.15941214762021172
9.8925 0.1633658653345236
9.895 0.16732534694262538
9.8975 0.17128730222109692
9.9 0.17524838867247675
9.9025 0.1792001725117407
9.905 0.18314066631760587
9.9075 0.18706627621505031
9.91 0.19097337539044673
9.9125 0.19485830406552113
9.915 0.19870503426360975
9.9175 0.20251842521030886
9.92 0.2062946961286725
9.9225 0.21003005703722558
9.925 0.21372070874991758
9.9275 0.2173430309220686
9.93 0.22090929678924257
9.9325 0.224415738341048
9.935 0.22785860494811974
9.9375 0.23123416339057218
9.94 0.23451164269715336
9.9425 0.2377109232140445
9.945 0.24082846583249012
9.9475 0.24386077620265448
9.95 0.24680440479087182
9.9525 0.24962231359548226
9.955 0.2523417582154969
9.9575 0.2549596438055968
9.96 0.25747294620988476
9.9625 0.25987871204578333
9.965 0.2621349260214411
9.9675 0.26427554354286076
9.97 0.26629811036721995
9.9725 0.26820026512427014
9.975 0.26997973942235004
9.9775 0.2715911641305857
9.98 0.2730740938899749
9.9825 0.27442687481105327
9.985 0.2756479623155902
9.9875 0.2767359212581257
9.99 0.2776438823416987
9.9925 0.27841552951092025
9.995 0.2790501177473688
9.9975 0.2795470205007516
10.0 0.2799057298178379
10.0025 0.2800798345929531
10.005 0.2801153985854589
10.0075 0.2800126327919366
10.01 0.279771867709929
10.0125 0.2793935534654129
10.015 0.27883366443755514
10.0175 0.27813873131825534
10.02 0.27730990254034943
10.0225 0.27634843887531463
10.025 0.27525571355053413
10.0275 0.27399184994034204
10.03 0.2726019011226754
10.0325 0.27108787062608153
10.035 0.2694518596672463
10.0375 0.2676960672502274
10.04 0.2657862483544306
10.0425 0.2637641370483833
10.045 0.26163245382623995
10.0475 0.2593939961531514
10.05 0.25705163854029583
10.0525 0.25457787865431003
10.055 0.25200951805957045
10.0575 0.24934981338297454
10.06 0.24660207335003625
10.0625 0.24376965883177001
10.065 0.24083249334659923
10.0675 0.2378211632776952
10.07 0.23473925436607135
10.0725 0.2315903776748432
10.075 0.22837816960646398
10.0775 0.2250902159459413
10.08 0.2217500081567613
10.0825 0.21836124604511747
10.085 0.21492762828890788
10.0875 0.2114528524262906
10.09 0.20793197470759428
10.0925 0.20438095054996555
10.095 0.2008033883670268
10.0975 0.19720287140723103
10.1 0.19358295771687362
10.1025 0.1899456048593588
10.105 0.1862992279758471
10.1075 0.18264716361223027
10.11 0.178992703180997
10.1125 0.1753390929035471
10.115 0.17169432115819297
10.1175 0.16805965896357505
10.12 0.1644380271848336
10.1225 0.16083228678700692
10.125 0.15724523876265864
10.1275 0.15368982186524968
10.13 0.15016089463587018
10.1325 0.1466608622508853
10.135 0.14319206094527706
10.1375 0.13975675793199835
10.14 0.13637164876806307
10.1425 0.13302616205360931
10.145 0.12972213343100022
10.1475 0.12646132622883785
10.15 0.12324543137932265
10.1525 0.12009368724336295
10.155 0.116991231537119
10.1575 0.11393932057205117
10.16 0.11093914010036265
10.1625 0.10799180523586996
10.165 0.10511794363079112
10.1675 0.10229960316157684
10.17 0.09953748936103557
10.1725 0.0968322431535264
10.175 0.09418444078374688
10.1775 0.09161506976030301
10.18 0.08910426510601717
10.1825 0.0866522402310119
10.185 0.08425915293075702
10.1875 0.08192510532591067
10.19 0.07967058291209195
10.1925 0.07747488962142128
10.195 0.07533782595104588
10.1975 0.0732591476076972
10.2 0.0712385654603176
10.2025 0.06929539168225403
10.205 0.0674090333622382
10.2075 0.06557896819347116
10.21 0.06380464057734782
10.2125 0.06208546158935362
10.215 0.06043909367036021
10.2175 0.058845801764640604
10.22 0.05730483296706471
10.2225 0.05581541226691028
10.225 0.0543767425264189
10.2275 0.053004543862587274
10.23 0.05168050164716318
10.2325 0.05040371943844432
10.235 0.04917328880250016
10.2375 0.04798828930298459
10.24 0.04686236765939451
10.2425 0.04577900431311478
10.245 0.04473723591447977
10.2475 0.043736095660847955
10.25 0.04277461329577073
10.2525 0.04186436341063252
10.255 0.040990825449866146
10.2575 0.04015303211550549
10.26 0.03935001936658886
10.2625 0.03858082642553367
10.265 0.037855057397363695
10.2675 0.03716024992626213
10.27 0.03649548072433969
10.2725 0.035859834599719566
10.275 0.03525240446798349
10.2775 0.034680994565114066
10.28 0.03413514575374076
10.2825 0.033614011956503126
10.285 0.033116758288324326
10.2875 0.03264256107095063
10.29 0.032197635951676025
10.2925 0.03177338930718861
10.295 0.03136907213418055
10.2975 0.030983948213831446
10.3 0.03061729412776535
10.3025 0.030273965202087354
10.305 0.02994704240842607
10.3075 0.02963588249500279
10.31 0.029339855382274474
10.3125 0.029058344178996758
10.315 0.02879507082512723
10.3175 0.028544572333007993
10.32 0.028306311184390268
10.3225 0.02807976253147514
10.325 0.027864414212121765
10.3275 0.027663067413691112
10.33 0.02747148958682253
10.3325 0.027289242733044377
10.335 0.027115900429903913
10.3375 0.026951047844708684
10.34 0.02679675563344784
10.3425 0.026649804310959146
10.345 0.026509845263861936
10.3475 0.026376540024082865
10.35 0.02624956028079703
10.3525 0.026130409911162736
10.355 0.02601668358689516
10.3575 0.025908109930046008
10.36 0.025804426145615244
10.3625 0.025705378031583504
10.365 0.025612039033220912
10.3675 0.02552264340166019
10.37 0.025436984304996375
10.3725 0.025354861950281166
10.375 0.025276083591702546
10.3775 0.025201402441881807
10.38 0.025129544437705757
10.3825 0.025060355109399468
10.385 0.02499368560012309
10.3875 0.0249293926724608
10.39 0.024867995983885345
10.3925 0.02480859171233777
10.395 0.024751066731956355
10.3975 0.02469531227857361
10.4 0.024641223954739642
10.4025 0.024589154340021693
10.405 0.024538472894097232
10.4075 0.024489098327095945
10.41 0.024440952657727975
10.4125 0.024393961217082198
10.415 0.024348359295213007
10.4175 0.02430371420205064
10.42 0.024259968592219
10.4225 0.02421706757350888
10.425 0.024174958709686792
10.4275 0.02413379645858659
10.43 0.024093288699628304
10.4325 0.02405339569912106
10.435 0.02401407950320934
10.4375 0.023975303939899627
10.44 0.023937168759866064
10.4425 0.023899479897199916
10.445 0.02386221029856764
10.4475 0.0238253341753051
10.45 0.023788827004856832
10.4525 0.02375275216591558
10.455 0.02371698277190042
10.4575 0.02368150071380573
10.46 0.02364628876333696
10.4625 0.023611330573911713
10.465 0.023576665763245165
10.4675 0.023542212665576438
10.47 0.02350795935692907
10.4725 0.023473894514801995
10.475 0.023440007418850838
10.4775 0.02340632243105321
10.48 0.023372787801660112
10.4825 0.023339395801985324
10.485 0.023306139106388984
10.4875 0.023273010792732564
10.49 0.023240025594521287
10.4925 0.023207151217556263
10.495 0.023174382725829123
10.4975 0.02314171544845573
10.5 0.023109144979971297
10.5025 0.023076680079268646
10.505 0.023044300893215502
10.5075 0.02301200431098282
10.51 0.02297978739300785
10.5125 0.02294764737118723
10.515 0.022915589358955112
10.5175 0.022883601327301814
10.52 0.02285168133700613
10.5225 0.022819827557537538
10.525 0.022788038267180757
10.5275 0.022756316391936426
10.53 0.022724654742948814
10.5325 0.022693052119929016
10.535 0.022661507390382574
10.5375 0.02263001948968521
10.54 0.022598590052924902
10.5425 0.022567214837051538
10.545 0.022535893099840096
10.5475 0.02250462414064014
10.55 0.02247340730042295
10.5525 0.02244224346497398
10.555 0.02241113015542228
10.5575 0.022380066908734664
10.56 0.022349053286959044
10.5625 0.022318088877251344
10.565 0.0222871741376242
10.5675 0.022256307629005295
10.57 0.02222548905574947
10.5725 0.022194718137107043
10.575 0.022163994607237746
10.5775 0.022133318683986113
10.58 0.022102689531540425
10.5825 0.02207210695303028
10.585 0.022041570760301978
10.5875 0.022011080773928545
10.59 0.021980637079183844
10.5925 0.021950239184855308
10.595 0.02191988695148931
10.5975 0.02188958024466819
10.6 0.02185931893501575
10.6025 0.02182910303591041
10.605 0.021798932250011473
10.6075 0.021768806470789204
