x y
-0.728125 -1.1625837635670762
-0.703125 -1.1626824709133274
-0.6781250000000001 -1.1627831647282902
-0.6531250000000001 -1.162885727371856
-0.628125 -1.1629900178045858
-0.603125 -1.1630958848778912
-0.578125 -1.163203168515748
-0.553125 -1.1633116862220556
-0.5281250000000001 -1.1634212586816155
-0.503125 -1.1635316808220209
-0.478125 -1.163642751570247
-0.453125 -1.163754254170292
-0.42812500000000003 -1.1638659661835038
-0.403125 -1.163977666679798
-0.37812500000000004 -1.1640891188787197
-0.353125 -1.1642000997452515
-0.328125 -1.16431037060384
-0.30312500000000003 -1.1644197058904493
-0.278125 -1.1645278774585204
-0.253125 -1.1646346596131343
-0.22812500000000002 -1.1647398416817176
-0.203125 -1.164843206044355
-0.178125 -1.164944559867126
-0.153125 -1.1650437053881741
-0.12812500000000002 -1.1651404653690225
-0.10312500000000001 -1.1652346714359847
-0.078125 -1.1653261626667495
-0.053125000000000006 -1.1654148026293352
-0.028125 -1.1655004527660786
-0.003125 -1.165583004485853
0.015625 -1.165642818583969
0.040625 -1.1657197064045255
0.065625 -1.1657932428287043
0.09062500000000001 -1.1658633654438075
0.115625 -1.1659300266424955
0.140625 -1.1659931835708046
0.16562500000000002 -1.1660528208499459
0.19062500000000002 -1.1661089186645672
0.215625 -1.1661614851951325
0.240625 -1.1662105290113995
0.265625 -1.1662560736081755
0.290625 -1.16629815709194
0.31562500000000004 -1.1663368157840832
0.340625 -1.1663721113917214
0.36562500000000003 -1.1664040965896723
0.390625 -1.1664328466196687
0.415625 -1.1664584350136997
0.44062500000000004 -1.1664809426880063
0.465625 -1.166500463569693
0.49062500000000003 -1.1665170830366716
0.515625 -1.16653090821425
0.540625 -1.1665420332497136
0.565625 -1.1665505685140996
0.5906250000000001 -1.1665566210398435
0.6156250000000001 -1.1665602980148881
0.640625 -1.1665617178926089
0.665625 -1.1665609851354428
0.690625 -1.1665582220029436
0.7156250000000001 -1.166553535308177
0.7406250000000001 -1.1665470420585107
0.765625 -1.1665388551878104
0.790625 -1.1665290818480163
0.815625 -1.1665178390083053
0.8406250000000001 -1.1665052260713147
0.8656250000000001 -1.1664913566281583
0.890625 -1.1664763280296708
0.915625 -1.1664602428370945
0.940625 -1.1664431998442806
0.9656250000000001 -1.1664252879591788
0.9906250000000001 -1.1664066050906308
1.015625 -1.166387230093847
1.0406250000000001 -1.1663672532492033
1.065625 -1.1663467494889865
1.090625 -1.1663257954578818
1.115625 -1.1663044653912102
1.140625 -1.166282821518685
1.1656250000000001 -1.1662609349964623
1.190625 -1.1662388583537318
1.2156250000000002 -1.166216653738562
1.240625 -1.1661943701792779
1.265625 -1.1661720563275002
1.2906250000000001 -1.1661497604877513
1.315625 -1.16612751845284
1.3406250000000002 -1.1661053753172645
1.365625 -1.1660833592921105
1.390625 -1.1660615070364524
1.4156250000000001 -1.1660398450059306
1.440625 -1.166018398137511
1.4656250000000002 -1.1659971932296398
1.490625 -1.1659762450592697
1.515625 -1.1659555780843436
1.5406250000000001 -1.1659352022704994
1.565625 -1.165915135087934
1.5906250000000002 -1.1658953868216506
1.615625 -1.1658759655876691
1.640625 -1.1658568832768443
1.6656250000000001 -1.1658381407248146
1.690625 -1.1658197484902615
1.7156250000000002 -1.1658017051492673
1.740625 -1.165784015726903
1.765625 -1.1657666807375484
1.7906250000000001 -1.1657496979816788
1.815625 -1.1657330703612663
1.8406250000000002 -1.165716790769421
1.865625 -1.1657008613819655
1.890625 -1.165685274714774
1.9156250000000001 -1.1656700284990844
1.940625 -1.165655118152724
1.9656250000000002 -1.1656405358730941
1.990625 -1.1656262797264596
2.009375 -1.165615794235819
2.0343750000000003 -1.1656020893874355
2.059375 -1.165588687934781
2.084375 -1.165575586703608
2.109375 -1.165562775387015
2.134375 -1.1655502472422665
2.1593750000000003 -1.1655379953161928
