t f
9.50625 3.939300624516118e-6
9.509375 4.5164304169793224e-6
9.5125 5.173620044530683e-6
9.515625 5.921295648058798e-6
9.51875 6.771142742641024e-6
9.521875 7.736244750636794e-6
9.525 8.831234989552274e-6
9.528125 1.0072463198533241e-5
9.53125 1.1478177747893724e-5
9.534375 1.306872473670549e-5
9.5375 1.48667652438136e-5
9.540625 1.6897512057009588e-5
9.54375 1.9188987262949052e-5
9.546875 2.1772302136068925e-5
9.55 2.4681960817336642e-5
9.553125 2.795618932251693e-5
9.55625 3.163729146361942e-5
9.559375 3.577203330540065e-5
9.5625 4.041205781022528e-5
9.565625 4.561433134776772e-5
9.56875 5.144162376013212e-5
9.571875 5.7963023676250936e-5
9.575 6.525449076063753e-5
9.578125 7.339944655945884e-5
9.58125 8.24894055692853e-5
9.584375 9.262464810002796e-5
9.5875 0.000103914936430969
9.590625 0.00011648027566624186
9.59375 0.00013045172058201196
9.596875 0.0001459722296194028
9.6 0.00016319756701442778
9.603125 0.00018229725386584137
9.60625 0.00020345556872293573
9.609375 0.00022687259802657838
9.6125 0.0002527653364553284
9.615625 0.00028136883691482807
9.61875 0.0003129374095596923
9.621875 0.000347745868852658
9.625 0.00038609082724554074
9.628125 0.00042829203360747123
9.63125 0.00047469375403111217
9.634375 0.0005256661921135458
9.6375 0.0005816069452370968
9.640625 0.0006429424927684243
9.64375 0.0007101297114485206
9.646875 0.000783657412569153
9.65 0.0008640478948188222
9.653125 0.0009518585059393698
9.65625 0.0010476832055666197
9.659375 0.0011521541208327078
9.6625 0.0012659430854971294
9.665625 0.0013897631525434245
9.66875 0.0015243700693390826
9.671875 0.0016705637036162093
9.675 0.0018291894076856194
9.678125 0.0020011393074694755
9.68125 0.0021873535021210205
9.684375 0.002388821159210098
9.6875 0.0026065814897018582
9.690625 0.002841724586239292
9.69375 0.003095392107587348
9.696875 0.0033687777914995875
9.7 0.0036631277777467645
9.703125 0.003979740722618509
9.70625 0.004319967685862453
9.709375 0.00468521177080414
9.7125 0.005076927498275401
9.715625 0.005496619894997086
9.71875 0.005945843277231776
9.721875 0.006426199710823566
9.725 0.006939337129231268
9.728125 0.007486947091800272
9.73125 0.008070762165350093
9.734375 0.008692552913179299
9.7375 0.00935412447679198
9.740625 0.010057312737078715
9.74375 0.010803980043300685
9.746875 0.011596010500050668
9.75 0.012435304804423222
9.753125 0.013323774627851875
9.75625 0.0142633365395515
9.759375 0.015255905471149342
9.7625 0.01630338772493763
9.765625 0.017407673531244745
9.76875 0.01857062916360114
9.771875 0.01979408862379058
9.775 0.02107984491237301
9.778125 0.022429640903915766
9.78125 0.023845159849946135
9.784375 0.025328015536437938
9.7875 0.026879742126576362
9.790625 0.028501783723442687
9.79375 0.030195483691182665
9.796875 0.03196207377713901
9.8 0.033802663081213616
9.803125 0.03571822692248698
9.80625 0.03770959565669283
9.809375 0.03977744350155254
9.8125 0.04192227743021947
9.815625 0.04414442619598574
9.81875 0.04644402955413001
9.821875 0.04882102774911117
9.825 0.051275151337282145
9.828125 0.05380591141695789
9.83125 0.056412590338763495
9.834375 0.059094232969963724
9.8375 0.06184963858666906
9.840625 0.06467735346750034
9.84375 0.0675756642615333
9.846875 0.07054259220186619
9.85 0.07357588823428846
9.853125 0.0766730291279329
9.85625 0.07983121463167482
9.859375 0.0830473657363686
9.8625 0.08631812409863937
9.865625 0.08963985267715736
9.86875 0.09300863762681133
9.871875 0.0964202914902601
9.875 0.09987035771985509
9.878125 0.10335411655591573
9.88125 0.10686659227996709
9.884375 0.11040256185369401
9.8875 0.11395656494618411
9.890625 0.11752291534359283
9.89375 0.12109571372656854
9.896875 0.12466886179192659
9.9 0.12823607768599093
9.903125 0.13179091270792456
9.90625 0.13532676923234604
9.909375 0.13883691979148285
9.9125 0.14231452724835927
9.915625 0.14575266598389805
9.91875 0.1491443440125311
9.921875 0.15248252593309322
9.925 0.1557601566142817
9.928125 0.15897018550709888
9.93125 0.16210559147040887
9.934375 0.1651594079900199
9.9375 0.1681247486669017
9.940625 0.17099483284582995
9.94375 0.17376301125256877
9.946875 0.17642279150509554
9.95 0.17896786336287293
9.953125 0.18139212357747622
9.95625 0.18368970020817652
9.959375 0.18585497626733793
9.9625 0.18788261256269453
9.965625 0.1897675696066994
9.96875 0.19150512846731124
9.971875 0.1930909104395687
9.975 0.1945208954232689
9.978125 0.19579143889884099
9.98125 0.19689928740108217
9.984375 0.19784159239889168
9.9875 0.1986159224980639
9.990625 0.19922027389402405
9.99375 0.1996530790116061
9.996875 0.19991321327972988
10.0 0.19999999999999984
10.003125 0.19991321327972988
10.00625 0.1996530790116061
10.009375 0.19922027389402405
10.0125 0.1986159224980639
10.015625 0.19784159239889168
10.01875 0.19689928740108217
10.021875 0.19579143889884099
10.025 0.1945208954232689
10.028125 0.1930909104395687
10.03125 0.19150512846731124
10.034375 0.1897675696066994
10.0375 0.18788261256269453
10.040625 0.18585497626733793
10.04375 0.18368970020817652
10.046875 0.18139212357747622
10.05 0.17896786336287293
10.053125 0.17642279150509554
10.05625 0.17376301125256877
10.059375 0.17099483284582995
10.0625 0.1681247486669017
10.065625 0.1651594079900199
10.06875 0.16210559147040887
10.071875 0.15897018550709888
10.075 0.1557601566142817
10.078125 0.15248252593309322
10.08125 0.1491443440125311
10.084375 0.14575266598389805
10.0875 0.14231452724835927
10.090625 0.13883691979148285
10.09375 0.13532676923234604
10.096875 0.13179091270792456
10.1 0.12823607768599093
10.103125 0.12466886179192659
10.10625 0.12109571372656854
10.109375 0.11752291534359283
10.1125 0.11395656494618411
10.115625 0.11040256185369401
10.11875 0.10686659227996709
10.121875 0.10335411655591573
10.125 0.09987035771985509
10.128125 0.0964202914902601
10.13125 0.09300863762681133
10.134375 0.08963985267715736
10.1375 0.08631812409863937
10.140625 0.0830473657363686
10.14375 0.07983121463167482
10.146875 0.0766730291279329
10.15 0.07357588823428846
10.153125 0.07054259220186619
10.15625 0.0675756642615333
10.159375 0.06467735346750034
10.1625 0.06184963858666906
10.165625 0.059094232969963724
10.16875 0.056412590338763495
10.171875 0.05380591141695789
10.175 0.051275151337282145
10.178125 0.04882102774911117
10.18125 0.04644402955413001
10.184375 0.04414442619598574
10.1875 0.04192227743021947
10.190625 0.03977744350155254
10.19375 0.03770959565669283
10.196875 0.03571822692248698
10.2 0.033802663081213616
10.203125 0.03196207377713901
10.20625 0.030195483691182665
10.209375 0.028501783723442687
10.2125 0.026879742126576362
10.215625 0.025328015536437938
10.21875 0.023845159849946135
10.221875 0.022429640903915766
10.225 0.02107984491237301
10.228125 0.01979408862379058
10.23125 0.01857062916360114
10.234375 0.017407673531244745
10.2375 0.01630338772493763
10.240625 0.015255905471149342
10.24375 0.0142633365395515
10.246875 0.013323774627851875
10.25 0.012435304804423222
10.253125 0.011596010500050668
10.25625 0.010803980043300685
10.259375 0.010057312737078715
10.2625 0.00935412447679198
10.265625 0.008692552913179299
10.26875 0.008070762165350093
10.271875 0.007486947091800272
10.275 0.006939337129231268
10.278125 0.006426199710823566
10.28125 0.005945843277231776
10.284375 0.005496619894997086
10.2875 0.005076927498275401
10.290625 0.00468521177080414
10.29375 0.004319967685862453
10.296875 0.003979740722618509
10.3 0.0036631277777467645
10.303125 0.0033687777914995875
10.30625 0.003095392107587348
10.309375 0.002841724586239292
10.3125 0.0026065814897018582
10.315625 0.002388821159210098
10.31875 0.0021873535021210205
10.321875 0.0020011393074694755
10.325 0.0018291894076856194
10.328125 0.0016705637036162093
10.33125 0.0015243700693390826
10.334375 0.0013897631525434245
10.3375 0.0012659430854971294
10.340625 0.0011521541208327078
10.34375 0.0010476832055666197
10.346875 0.0009518585059393698
10.35 0.0008640478948188222
10.353125 0.000783657412569153
10.35625 0.0007101297114485206
10.359375 0.0006429424927684243
10.3625 0.0005816069452370968
10.365625 0.0005256661921135458
10.36875 0.00047469375403111217
10.371875 0.00042829203360747123
10.375 0.00038609082724554074
10.378125 0.000347745868852658
10.38125 0.0003129374095596923
10.384375 0.00028136883691482807
10.3875 0.0002527653364553284
10.390625 0.00022687259802657838
10.39375 0.00020345556872293573
10.396875 0.00018229725386584137
10.4 0.00016319756701442778
10.403125 0.0001459722296194028
10.40625 0.00013045172058201196
10.409375 0.00011648027566624186
10.4125 0.000103914936430969
10.415625 9.262464810002796e-5
10.41875 8.24894055692853e-5
10.421875 7.339944655945884e-5
10.425 6.525449076063753e-5
10.428125 5.7963023676250936e-5
10.43125 5.144162376013212e-5
10.434375 4.561433134776772e-5
10.4375 4.041205781022528e-5
10.440625 3.577203330540065e-5
10.44375 3.163729146361942e-5
10.446875 2.795618932251693e-5
10.45 2.4681960817336642e-5
10.453125 2.1772302136068925e-5
10.45625 1.9188987262949052e-5
10.459375 1.6897512057009588e-5
10.4625 1.48667652438136e-5
10.465625 1.306872473670549e-5
10.46875 1.1478177747893724e-5
10.471875 1.0072463198533241e-5
10.475 8.831234989552274e-6
10.478125 7.736244750636794e-6
10.48125 6.771142742641024e-6
10.484375 5.921295648058798e-6
10.4875 5.173620044530683e-6
10.490625 4.5164304169793224e-6
10.49375 3.939300624516118e-6
10.496875 3.432937798224123e-6
10.5 2.989067704956295e-6
10.503125 2.6003306701104713e-6
10.50625 2.2601872086292906e-6
10.509375 1.9628325680660314e-6
10.5125 1.7031194402420215e-6
10.515625 1.4764881486668438e-6
10.51875 1.2789036674154203e-6
10.521875 1.1067988734498535e-6
10.525 9.570234784257816e-7
10.528125 8.267981277909291e-7
10.53125 7.136731944720367e-7
10.534375 6.154918316846203e-7
10.5375 5.303568844029817e-7
10.540625 4.566012918627133e-7
10.54375 3.9276164417977333e-7
10.546875 3.375545848310106e-7
10.55 2.898557774295437e-7
10.553125 2.486811800170499e-7
10.55625 2.1317039307648037e-7
10.559375 1.8257186872472642e-7
10.5625 1.5622978816608917e-7
10.565625 1.3357243256499404e-7
10.56875 1.1410188911607543e-7
10.571875 9.738494934329967e-8
10.575 8.304507063120952e-8
10.578125 7.075528476564117e-8
10.58125 6.023194892114475e-8
10.584375 5.122924515456993e-8
10.5875 4.3534344126392677e-8
10.590625 3.6963157544097475e-8
10.59375 3.1356611774323056e-8
10.596875 2.6577382267797112e-8
10.6 2.2507034943852157e-8
10.603125 1.904352654796554e-8
10.60625 1.6099021279796937e-8
10.609375 1.3597985741254026e-8
10.6125 1.1475528521462053e-8
10.615625 9.675954561482684e-9
10.61875 8.151507867136403e-9
10.621875 6.8612792005308695e-9
10.625 5.770258114497538e-9
10.628125 4.848511130955682e-9
10.63125 4.0704700332358e-9
10.634375 3.4143161704841206e-9
10.6375 2.861448383713647e-9
10.640625 2.3960236801396083e-9
10.64375 2.0045611254214612e-9
10.646875 1.6756006106249222e-9
10.65 1.3994091988529873e-9
10.653125 1.1677286805842163e-9
10.65625 9.735587804216407e-10
10.659375 8.10971173464238e-10
10.6625 6.749500978645091e-10
10.665625 5.6125590125933e-10
10.66875 4.663083415143826e-10
10.671875 3.870868845514981e-10
10.675 3.210456110371078e-10
10.678125 2.6604066571284937e-10
10.68125 2.2026846379551276e-10
10.684375 1.8221311316328681e-10
10.6875 1.5060172342870178e-10
10.690625 1.2436645741880162e-10
10.69375 1.026123405218373e-10
10.696875 8.458998190344236e-11
10.7 6.967248145791568e-11
10.703125 5.733589993746235e-11
10.70625 4.714275910049718e-11
10.709375 3.872811578705483e-11
10.7125 3.178782018903182e-11
10.715625 2.606862565462523e-11
10.71875 2.1359866392720974e-11
10.721875 1.748646150946671e-11
10.725 1.4303039861237787e-11
10.728125 1.1689011070551997e-11
10.73125 9.544434440349576e-12
10.734375 7.786560040090785e-12
10.7375 6.346935464406309e-12
10.740625 5.1689881489468e-12
10.74375 4.206007073528335e-12
10.746875 3.419459538985213e-12
10.75 2.7775887729928113e-12
10.753125 2.2542466614253338e-12
10.75625 1.827923139123607e-12
10.759375 1.4809398995866648e-12
10.7625 1.1987812620109597e-12
10.765625 9.695394077598346e-13
10.76875 7.834548879019095e-13
10.771875 6.325364124478617e-13
10.775 5.102465488552558e-13
10.778125 4.1124215770056304e-13
10.78125 3.3116024144714297e-13
10.784375 2.6644143269270547e-13
10.7875 2.1418464765016475e-13
10.790625 1.7202751839738486e-13
10.79375 1.3804812708688559e-13
10.796875 1.1068432518861251e-13
10.8 8.866755492655573e-14
10.803125 7.096861861754351e-14
10.80625 5.675328172691268e-14
10.809375 4.53459615267047e-14
10.8125 3.620005740843366e-14
10.815625 2.887373136531805e-14
10.81875 2.301015648352447e-14
10.821875 1.8321424657419967e-14
10.825 1.457544819164009e-14
10.828125 1.1585308514370136e-14
